target_id,LB_I_24H_5,LB_I_6H_3,LB_I_9H_3,DM_NI_48H_4,DM_I_48H_4,LB_NI_9H_4,LB_NI_6H_4,LB_NO_0H_1,DM_I_24H_2,DM_NI_24H_2,LB_I_48H_3,LB_NI_48H_5,LB_NI_24H_3,DM_NI_48H_5,LB_NI_3H_1,LB_I_6H_2,LB_I_24H_4,LB_I_9H_2,LB_NI_9H_5,LB_NI_6H_5,DM_I_48H_5,DM_I_24H_3,LB_I_48H_2,DM_NI_24H_3,LB_NI_48H_4,LB_NI_24H_2,LB_I_3H_5,LB_I_9H_1,LB_I_6H_1,LB_NI_3H_2,LB_I_48H_1,LB_NO_0H_3,LB_NI_24H_1,LB_I_3H_4,LB_NI_3H_3,DM_NI_24H_1,LB_NO_0H_2,DM_I_24H_1,LB_NO_0H_5,LB_NI_3H_4,LB_I_24H_1,LB_I_3H_3,LB_NI_48H_1,LB_NO_0H_4,LB_NI_3H_5,DM_NI_48H_1,DM_I_48H_1,LB_I_3H_2,LB_NI_6H_1,LB_NI_9H_1,LB_I_48H_5,DM_NI_24H_4,DM_I_24H_4,LB_NI_9H_2,LB_NI_6H_2,DM_I_48H_2,LB_I_3H_1,DM_NI_48H_2,LB_I_24H_3,LB_I_6H_5,LB_I_9H_5,LB_NI_24H_5,LB_NI_48H_3,DM_NI_24H_5,LB_I_48H_4,DM_I_24H_5,LB_NI_9H_3,LB_NI_6H_3,LB_I_6H_4,LB_I_24H_2,LB_I_9H_4,DM_NI_48H_3,LB_NI_24H_4,LB_NI_48H_2
I_9H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1321280,3.17144,5.70561,0.0,3.37597,2.92932,1.70369,0.0,0.0,0.774926,5.82428,5.79677,8.35392,3.1973,7.31233,4.90193,1.91627,0.0,0.0,2.50466,0.695695,0.0,0.0,2.94439,6.22596,0.0,0.0,0.0,1.6183,0.0,0.554255,0.0,4.88283,1.05025,0.784743,2.56393,0.0,8.19198,0.0,0.0,0.0,0.0,4.27553,2.90688,7.92318,0.0,0.0,0.0,0.505864,2.43908,0.0,2.10451,0.0,11.8092,0.0,4.4737,0.0,0.0,3.78205,0.0,0.0,6.63678,4.03637,5.09408,1.06012,0.0,6.89613,1.11246,1.77386,0.0,2.68379,0.0,4.91967,0.0,3.69281
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1643595,68.8995,80.3315,77.3803,74.1575,56.4693,131.914,47.5097,270.643,47.5648,29.3182,95.2241,86.7706,100.786,78.4072,123.367,76.8036,66.3382,49.7842,78.9024,85.3396,1000.47,44.8043,113.877,70.4375,37.7943,81.4951,109.798,73.0666,55.1044,67.2398,95.2905,133.244,81.0774,40.6523,106.12,30.0289,108.167,81.4192,140.241,45.1325,137.867,89.2492,189.082,420.834,53.1908,34.9767,57.6944,2.17976,33.0499,80.3691,62.6879,74.6193,84.2105,54.5338,45.5973,70.1299,84.9828,82.3073,84.5176,96.7324,96.1063,93.9935,79.2339,37.4725,60.3549,48.238,73.6131,66.3823,68.3914,125.938,56.9356,58.3561,51.1462,75.8313
I_6H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_29061,0.0,0.0,1.06874,0.0,1.05708,1.10244,0.0,4.22774,1.11512,2.69739,0.0,5.46994,0.0,5.26837,0.0,1.06867,34.6688,1.10048,0.0,0.0,0.0,0.0,1.18181,6.93875,0.0,2.17032,1.04889,2.10019,2.78679,0.0,4.35899,0.0,2.06349,1.04768,9.37075,1.095,7.93846,3.54448,4.64405,1.06237,0.0,0.0,0.0,6.37329,7.49336,1.10077,0.0,1.02939,2.04075,6.24158,2.15123,1.08461,16.2906,0.0,3.52281,2.35011,2.10976,4.03709,0.0,8.62345,1.05798,2.26466,1.09123,0.0,1.3572,4.46422,0.0,2.09445,2.09441,0.0,1.04813,1.02785,0.0,11.0551
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_881274,20.5542,26.4106,20.9665,25.5358,29.5092,19.4936,23.8777,71.5092,12.7985,9.95549,35.4544,34.6408,36.1504,20.9539,52.6295,14.7227,23.4846,10.976,53.5613,17.5931,266.545,8.19402,12.8748,18.1736,10.3581,6.11854,35.0724,18.6175,18.2748,30.2742,36.8544,31.1332,2.12358,8.04329,17.4793,11.2445,29.312,21.011,34.0759,23.8705,47.6332,22.8261,46.0484,97.878,24.2834,5.04676,11.6373,0.735982,11.4202,21.7572,29.8707,32.933,23.471,25.5251,9.04576,23.5435,43.3476,31.8588,38.1163,25.8817,24.1608,34.0629,22.9473,7.48195,21.2337,11.03,5.16026,13.7159,15.3876,30.154,10.1092,18.2521,16.0246,12.0179
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_641851,0.0,0.0,0.0,4.14281,0.0,0.0,1.45389,59.1444,0.0,0.0,2.2695,1.06061,0.0,1.06789,0.0,1.16903,0.0,0.0,0.0,118.219,1.06819,0.0,8.73663,1.05052,0.0,0.0,0.0,1.26911,2.10855,0.0,1.04849,3.61833,0.0,0.0,10.2384,1.04381,9.64913,1.03365,31.0826,0.0,3.14325,13.5228,0.0,2.24521,4.17688,0.0,0.0,1.08861,0.0,0.0,0.0,0.0,1.09273,0.0,1.03473,0.0,1.04397,14.6689,2.09537,99.4933,0.00361246,1.07232,0.0,0.0,0.0,0.0,0.0,0.0,18.5642,0.0,1.09186,2.65534,0.0,4.38113
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1292934,8.64574,8.7624,15.432,0.0,8.58363,79.3859,0.0,61.2542,14.4377,3.22432,3.34179,13.1942,4.59258,27.2715,27.4971,6.86877,4.9467,5.27921,73.6176,0.0,122.547,3.15546,7.86135,15.8602,1.68279,0.0,7.31485,7.06084,6.15087,2.61103,24.6097,36.9133,2.63866,11.2065,8.3451,0.0,5.73809,13.8507,0.0,0.0,34.3321,0.0,20.1728,24.9109,4.0061,5.90518,13.9172,1.5153,2.96904,25.4429,0.0,10.1148,6.2569,18.6073,0.239621,5.48022,0.0,9.24983,3.83933,7.31438,8.62778,0.0,0.0,2.60569,6.33451,1.49223,5.37669,3.59232e-08,0.0,24.2704,7.16034,9.15756,0.0,21.2204
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_1123596,0.0,1.04619,0.0,0.0,10.3884,0.0,31.5639,39.0523,0.0,1.08023,19.8319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13928,3.10165,0.784203,1.09944,1.08348,0.0,2.59778,0.0,20.793,2.47635,0.0,0.0,0.0,1.24171,0.0,21.1734,3.17667,0.0,19.754,0.0,8.5722,6.56574,0.0,0.0,3.19865,24.5189,1.0476,0.0,0.0,0.0,0.0,0.0,4.4388,0.0,0.0,0.0,0.0,0.0,3.14233,3.16922,1.06726,0.0,0.0,8.60569,0.0,0.0,12.6227,2.12345,0.0,0.0,3.08848,1.02917,0.0,0.0,0.0,2.24346
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_891955,43.0596,5.51863,24.0727,23.043,26.7102,24.4799,25.7539,82.3502,16.2336,11.6276,35.6764,31.2996,36.4837,26.9584,45.1826,20.4334,16.4522,24.6249,22.2204,26.6418,252.596,15.6439,39.75,28.4942,16.2508,18.8127,17.2152,44.4669,12.0381,31.8113,59.0716,43.8259,62.9342,7.51668,35.3999,16.7096,33.7786,18.9541,41.4001,20.3964,54.1188,26.8434,61.3383,121.736,13.1512,7.9665,15.2477,1.19566,16.2804,34.9335,29.9002,33.8847,25.802,24.7784,20.7504,16.3892,34.7469,42.7755,36.6204,29.7393,13.9016,41.2301,27.0877,10.07,15.2515,21.7226,28.6148,31.0203,24.4183,34.1515,12.636,29.3619,17.76,33.5344
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_2052624,0.0,0.0,3.10836,1.03169,0.0,0.0,1.05727,12.153,5.03705,1.01762,3.12573,2.08219,0.0,2.05926,0.0,6.36267,1.0,1.032,0.0,0.0,0.0,0.0,3.43949,0.0,0.0,0.0,0.0,1.55488,2.0868,2.12021,5.84042,2.15697,0.0,0.0,6.29024,2.54973,5.94398,2.13404,1.16569,0.0,2.35942,9.45134,1.02669,85.1721,1.05696,2.05332,0.0,0.0,0.0,1.06906,3.74881,1.02832,2.08367,0.0,10.0942,0.0,15.7466,1.23927,0.0,0.0,0.0,0.0,0.0,0.0,2.04606,3.66366,1.34898,0.0,0.0,0.0,0.0,1.03984,3.13219,7.414
NI_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_99493,0.0,9.53953,0.0,0.0,0.0,0.0,1.06536,0.0,3.48925,0.0,1.04798,0.0,1.17716,1.06789,0.0,0.0,0.0,0.0,0.0,1.18726,2.13638,0.0,1.03843,1.05052,0.0,1.06628,0.0,1.04351,0.0,1.10851,1.03686,5.42052,0.0,1.04632,0.0,0.0,4.24673,4.11644,7.50271,0.0,5.18938,2.11756,0.0,9.55537,8.51452,2.07324,0.0,1.01173,0.0,0.0,0.0,2.29691,0.0,0.0,1.03305,3.09936,0.0,8.38225,0.0,2.07956,2.19696,5.36162,17.9366,0.0,1.04677,1.13424,0.0,0.0,0.0,0.0,1.07288,1.03984,1.04406,3.20182
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_818132,67.4317,41.0389,71.4492,65.1572,72.8405,112.799,41.1241,202.875,40.9699,13.5362,67.8057,130.02,133.065,54.7452,133.864,62.7129,32.6203,36.4323,40.4016,100.489,1012.31,19.2749,44.9718,52.159,47.7218,56.2711,68.8878,54.7128,31.7702,83.6644,94.6529,100.681,4.35102,38.1501,54.4451,43.7904,92.4828,54.0062,132.106,45.8755,137.622,81.424,155.43,436.603,37.9558,30.3185,30.3549,13.6874,43.4442,54.5123,86.342,74.7214,83.0172,59.7877,63.0345,65.0575,80.0784,61.6812,106.327,44.1519,24.5515,101.351,77.9192,33.7959,55.9813,12.5998,25.5193,71.4197,38.3363,36.4672,29.7961,39.9279,56.7356,40.282
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_756758,64.487,89.3487,42.538,69.5816,70.2517,219.874,51.5154,267.144,51.0633,27.2648,105.448,85.7951,129.952,89.9687,117.418,68.2428,58.4638,41.3578,122.294,65.7228,863.681,32.6125,96.8695,54.0718,31.7241,60.4338,75.9037,108.246,57.7673,58.665,120.835,113.392,80.4227,35.5821,75.7948,51.6479,94.3215,82.6942,132.103,42.6984,176.465,82.2809,180.649,364.445,40.7394,31.4473,30.8112,2.08715,36.9453,58.331,66.3967,92.7095,47.1099,55.895,75.2725,47.174,100.404,72.1095,64.7803,88.8935,86.2245,80.5079,109.834,35.1025,47.9076,41.0847,48.2864,80.9452,29.8711,78.6147,52.3806,66.2611,47.7347,51.7054
NI_9H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_779796,46.7083,53.2949,50.9198,53.4092,63.3021,66.9454,52.9798,186.546,34.9234,24.3131,79.4935,71.4002,166.47,65.5755,66.3888,51.4545,43.8116,33.8029,86.1895,49.317,751.089,43.2886,46.3602,41.3833,29.1092,38.254,91.7556,34.2651,44.5617,49.0819,87.8949,79.7662,74.0162,35.0846,67.8931,43.2427,87.9316,45.4907,102.813,32.7641,105.233,56.6026,141.739,296.495,38.2358,35.2622,23.1466,4.19838,20.1359,44.5454,53.0714,74.3642,49.8258,30.4568,53.2876,27.6663,64.712,50.1105,41.4108,38.0222,46.4768,71.4365,133.786,36.0851,42.2931,20.6222,19.6011,54.3435,35.7759,64.4803,25.666,40.2797,43.1537,51.3203
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_996066,19.7088,0.0,0.0,14.2915,17.3121,0.0,54.5128,8.02212,0.0,0.0,10.5567,21.4823,19.0975,27.0302,8.89571,10.1878,0.0,10.1539,81.1896,0.0,119.587,5.92527e-08,14.9479,0.00976245,8.76585e-08,0.0,57.7758,1.2934e-08,0.0,0.0,10.2621,11.7482,0.0,0.0,24.221,25.2922,0.0,0.0,14.2785,12.1522,20.2698,10.0493,18.7803,53.3204,36.8706,0.0,7.2143,0.0,4.1871,36.9505,20.5046,8.56446,15.895,3.80049,0.0,13.628,8.59865,12.5382,15.4461,29.6623,0.0,0.0,0.0,27.5262,17.8479,1.52809e-05,23.1811,14.1953,9.26596,43.373,0.0,0.0,12.4692,5.5973
I_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1114951,22.0585,17.649,38.7317,24.4102,56.4251,87.4048,18.4608,108.01,16.4959,9.45249,30.6901,39.7139,45.3309,30.4432,33.5752,18.3859,29.4492,14.0323,64.5265,31.992,422.562,20.9722,55.0381,26.4538,27.1555,51.9555,26.4804,26.8255,26.9561,27.6219,33.8969,44.3228,5.16168,10.7448,44.2465,17.0909,52.0781,47.0695,57.6966,11.113,56.2802,26.0609,57.123,150.884,30.3122,18.9357,27.485,4.09632,15.4561,30.0642,53.4479,42.9476,31.7538,21.482,32.0375,31.3698,36.9738,34.7306,47.1557,29.4228,48.0654,33.7786,30.2717,23.7426,15.3082,17.4382,19.3663,29.8391,25.5158,44.5541,28.0304,28.3728,30.4735,40.6098
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_666342,55.6785,50.125,100.725,68.5605,70.9553,122.049,61.6753,245.428,25.0615,36.2542,90.2066,109.422,170.907,70.2626,138.096,56.3497,64.475,50.0031,45.7034,61.9633,806.32,38.7269,68.9011,50.7009,19.5525,42.4677,83.2221,38.6973,57.7094,45.0316,92.2297,59.033,51.1464,30.0646,91.9972,45.5105,99.1696,78.1914,77.8357,24.8387,128.322,63.5654,114.77,280.148,41.7842,32.3219,52.3274,11.8174,42.8007,100.706,58.3137,81.2778,53.3171,56.4826,51.0708,69.975,84.3325,51.8477,69.0235,61.3194,92.7289,84.6751,151.828,34.0147,59.6282,45.7204,23.4308,46.6473,45.5871,102.3,32.7948,25.0584,49.5018,46.676
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_1168343,52.5621,54.628,50.5144,64.8169,46.3296,118.09,53.38,177.511,42.04,23.1106,56.3149,75.2608,89.1918,82.9933,93.2649,59.4219,100.07,40.9003,103.532,59.2617,597.062,34.8608,54.8341,46.5923,25.1943,28.2541,64.8727,93.135,33.2635,30.6267,50.9083,82.6546,30.6377,24.5379,36.5521,38.3266,62.567,25.8126,104.414,32.0516,112.448,73.0053,132.462,248.382,21.0575,27.9308,25.2331,6.64249,22.2267,37.8725,63.1924,35.5362,74.3834,55.4539,38.0205,37.4586,72.5216,48.0462,53.1753,99.6311,62.0206,82.4645,79.1659,8.81025,35.5207,30.5351,32.4979,83.871,49.996,45.9319,57.0913,38.4197,37.0592,56.3765
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_949875,0.0,0.0,4.22968,1.05919,0.0,0.0,0.0,2.24615,1.09516,0.0,1.0571,0.0,2.49573,1.11838,8.58563,0.0,1.00815,0.0,112.755,0.0,0.0,2.1532,26.7622,0.0,4.09216,1.08174,10.949,0.0,0.0,0.0,0.0,2.44127,0.0,11.9196,1.08604,0.0,6.49302,1.03909,1.0798,47.7008,0.0,1.0531,17.7347,2.27937,1.40882,0.0,0.0,0.0,0.0,0.0,0.0,31.8312,1.12587,0.0,4.19657,116.019,20.0642,0.0,0.0,0.0,1.48376,0.0,2.15954,0.0,2.12332,0.0,0.0,1.15239,0.0,0.0,1.09909,0.0,0.0,1.10368
NI_48H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1517097,0.0,1.04153,0.0,1.05597,7.26542,2.30941,1.04866,3.11436,2.10067,1.08012,5.29862,3.16711,2.24467,0.0,5.19897,0.0,0.0,2.09857,0.0,1.03193,0.0,0.0,2.56026,2.14824,0.0,1.06827,0.0,0.0,2.87306,0.0,0.0,10.5234,0.0,1.0777,1.6324,2.54333,2.28238,0.0,1.09509,5.19221,3.09375,1.07626,4.23995,19.6166,1.09438,0.0,0.0,0.0,0.00151958,1.08043,4.1263,1.05236,7.74092,0.0,0.0,1.0339,1.04681,6.31539,0.0,5.15308,0.0,2.12264,5.31646,0.0,0.0,7.39836,0.0,0.0,0.0,1.05265,0.0,0.0,0.0,2.10466
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1188344,0.0,12.6062,4.48308,7.73352,11.0122,0.0,9.68493,14.7676,9.18764,0.0,9.2665,20.8069,43.2526,10.1024,18.3573,18.7666,10.3076,3.97115,0.0,9.82235,234.058,3.6907,26.3825,22.5093,5.33901,2.47791,11.0982,9.32093,15.1338,0.0,24.8438,20.1096,0.0,0.00164842,9.50938,3.83953,11.7278,8.19869,6.65151,3.38636,23.5773,12.7908,8.85233,56.367,8.9242,0.0,10.3454,2.48536,2.59476,0.0,16.794,12.6436,15.0968,1.5551,0.0,7.00852,9.08555,18.4997,8.9957,12.1432,38.4151,17.4791,12.4286,11.4112,10.1812,5.17343,0.0,15.5113,0.0,4.62293,9.57434,6.671,1.42306,7.16368
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1049172,63.5329,39.4574,47.3479,59.1167,57.92,106.056,37.8159,191.22,23.6588,27.5523,64.5215,72.1751,126.835,60.0221,78.8973,55.4887,49.5574,21.6308,74.7474,62.9551,704.361,34.6842,52.0912,56.1738,16.5729,34.7622,47.3712,62.5824,46.6865,43.8991,76.9726,70.7405,83.2361,31.8062,59.472,26.142,71.5996,67.2471,100.732,20.8815,114.281,54.4418,110.365,251.474,28.0579,27.3411,37.1492,6.19882,17.5847,48.1483,50.7456,75.089,53.1134,52.6583,38.4149,45.7044,58.5779,38.4091,59.821,44.6069,44.645,42.6464,67.6853,16.818,48.2465,23.7523,59.7758,31.5985,42.4968,50.6239,29.0296,39.8899,32.0528,46.5257
NI_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_931877,0.0,0.0,0.0,2.86683,0.0,10.9474,0.0,22.5666,0.0,4.11039,5.01714,5.85219,58.6503,2.21735,2.61336e-06,6.83614,0.0,30.8367,0.0,0.0,1.49967,0.0,0.081646,4.36199,4.67004,0.0,15.3144,9.78751,2.40181e-05,0.0,27.9605,21.4001,0.0,4.06383e-05,63.9199,10.0919,0.0,2.51196,2.90063,46.4157,21.5161,2.55826,15.1937,51.8188,6.48973,1.59028,4.05696,1.66643,0.18425,0.0,0.0,1.01327,17.1381,0.0,0.0,15.8,14.8768,13.5847,0.0,0.749565,0.0,2.09773,30.8256,23.7216,0.00982877,0.00983232,0.0,0.0,35.6431,5.12824,0.0,5.01501,0.0,4.34985
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_607381,33.8792,27.7395,18.9788,15.7934,28.4536,17.6474,25.0056,116.418,18.2738,5.6315,39.7066,27.0061,60.1348,39.9574,50.09,18.1339,15.9305,11.0269,32.0866,26.491,365.9,6.0036,39.42,28.61,21.6293,27.9892,40.2398,24.6624,14.3798,30.1396,52.9544,38.7086,18.9842,9.43948,36.478,22.6399,40.4107,28.9567,44.0574,22.2258,66.1237,42.4554,45.4841,158.489,19.6904,20.1322,35.8036,3.76611,11.5749,33.0307,35.6558,24.8097,38.886,42.7876,15.9933,21.4174,41.5929,30.7269,19.87,22.894,39.585,24.2036,28.4077,22.5715,27.0507,13.8176,21.5586,38.5583,19.5622,29.5903,24.8346,24.7186,21.7903,14.1808
I_6H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_1200451,2.03795,1.04153,1.06481,0.0,2.34885,0.0,4.76959,6.06558,2.51257,3.24037,2.11945,6.55587,1.12234,0.0,1.04046,2.22005,0.0,0.0,1.04104,0.0,1.04142,2.10476,1.06778,7.51577,2.54357,1.06827,0.0,3.55699,0.0,8.04191,2.10691,1.05234,0.0,2.1554,5.23904,0.0,4.34488,0.0,4.12235,0.0,3.2507,0.0,0.0,27.8143,3.28314,5.23333,0.0,1.06693,0.0,1.23875,8.92787,4.23454,5.52923,0.0,0.0,0.0,1.04681,3.1577,0.0,0.0,0.0,3.62813,14.4316,0.0,2.06141,3.17072,0.0,1.19865,1.02141,2.10531,5.38355,0.0,3.16269,3.17323
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1212740,53.5923,33.8766,40.9708,32.5862,55.1089,78.4487,36.1341,116.836,22.9562,11.7501,50.4347,59.4721,45.2333,65.5824,70.1537,23.3524,70.8432,32.6182,68.2099,38.917,489.739,13.3558,72.0704,35.8645,15.8448,50.3399,53.9891,38.116,44.6992,30.6932,51.0409,66.788,64.642,21.5494,57.4848,29.2913,54.1881,52.1421,62.107,17.2047,78.1812,55.5067,94.3548,202.129,19.7949,16.0419,40.0528,10.6249,19.05,17.5724,37.8748,39.8108,49.488,45.4856,45.5115,22.6139,42.2342,45.6439,40.3628,45.2398,11.4946,52.4572,66.121,23.8055,30.8861,26.8019,63.1866,45.205,26.2478,37.5201,33.2218,39.438,37.193,29.3274
I_9H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_687117,0.0,1.039,0.0,0.0,6.42995,0.0,0.0,5.14156,0.0,2.12873,9.8183,3.1771,2.23957,8.30768,2.10678,0.0,2.10114,0.0,8.11646,1.18153,1.04664,1.07269,2.10384,2.19272,0.0,1.05576,0.0,3.12218,1.0516,0.0,2.10394,2.1282,0.0,4.15528,1.17084,5.18352,4.29974,0.0,7.4797,2.20243,0.0,0.0,1.05564,15.0309,7.27923,0.0,0.0,2.02218,0.0,0.0,0.0,0.0,3.16512,0.0,4.15271,1.07065,2.08827,1.05641,0.0,0.0,0.0,1.06697,1.04977,11.4368,1.04421,5.50731,0.0,12.9598,1.02949,2.05834,2.25104,0.0,2.07083,0.0
I_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_864788,11.1344,29.478,5.78191,12.6711,38.5094,80.5651,25.1322,81.8013,19.9507,6.81663,38.9131,35.4805,96.9865,54.4572,42.3522,32.3029,34.5577,13.8611,65.073,39.1624,407.831,26.7629,50.0535,8.65316,20.925,40.1793,56.4458,17.7405,14.6496,23.2867,30.2762,40.8869,4.64104,15.9744,38.3777,10.0516,40.7713,32.486,60.7591,24.8353,80.6941,18.473,87.1756,154.129,4.83976,9.90815,23.6266,0.0,16.6924,32.361,35.1851,39.0523,26.7178,26.9903,13.3742,19.7886,46.874,28.8484,25.7927,29.0019,31.6728,23.6383,39.4803,12.0184,21.2327,11.124,5.40677,46.2764,25.7871,46.9944,28.483,30.7764,31.6513,37.4926
NI_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_438435,3.43191,3.37364,3.57226,3.5514,7.35256,7.65581,5.2576,9.92396,1.904,2.86339,9.07097,10.3942,12.5497,9.91828,7.42496,7.33065,11.3613,1.45842,7.79893,15.2766,90.9377,1.24965,3.99736,4.23974,0.0,3.11487,3.96549,7.86428,9.50272,5.11318,8.19463,10.1877,2.50334,0.0,2.85434,10.2192,10.0513,10.9677,9.89811,1.15228,19.1763,8.91504,8.70141,62.1993,4.01314,4.70877,5.4956,1.03282,3.0485,3.25834,9.6491,2.69354,14.9569,3.96181,8.29871,7.93284,11.085,12.9539,9.14719,4.93281,19.3898,6.10575,15.0687,9.8227,4.3304,4.61365,2.68114,4.00563,2.51649,8.67978,0.0,5.11391,3.89768,5.03429
NI_3H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_668600,70.5239,42.1291,63.564,60.569,45.8012,86.1378,40.8924,172.137,36.6847,34.6829,78.0174,88.7288,86.888,71.535,108.801,45.5274,60.0112,36.6468,106.947,59.751,707.903,38.7805,77.0497,58.9964,16.3644,63.8869,58.1348,59.1018,49.7268,68.6927,92.7853,106.764,141.753,28.7905,85.0052,30.7806,76.399,70.6035,79.9058,38.6799,121.357,68.7863,124.325,313.967,44.6895,18.5534,49.4511,3.09941,31.7251,47.7966,58.0589,69.6244,58.2405,45.3826,43.8233,45.1939,76.0649,61.2328,95.907,68.6199,75.5957,80.8526,94.988,22.9571,46.9032,33.6915,37.978,70.6532,65.1113,109.427,48.9794,51.2848,39.9845,60.9485
I_6H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_736344,18.797,7.20935,13.9315,9.36093,12.648,17.0039,8.59788,40.2286,3.41812,4.24034,17.3596,12.3369,9.05104,7.85574,21.7434,10.707,23.9734,3.54042,27.4859,9.42715,100.834,9.70708,11.0131,5.51635,6.19697,8.5486,12.5061,21.0185,15.6529,4.95486,10.7566,12.5545,0.0,9.70684,28.0956,8.77371,14.4983,12.8198,36.2927,6.72787,21.9927,4.13701,27.1296,79.4388,8.8279,2.19614,10.6027,0.0,11.6332,14.5455,27.7425,14.9886,13.4895,0.0,6.24207,6.26786,12.5319,12.5748,9.8356,18.1403,16.6557,5.58294,6.77545,4.18271,7.29597,5.17946,1.80529,14.4183,10.365,21.2886,4.70741,9.84875,7.49489,9.12233
I_9H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_611824,0.509487,0.0,0.0,0.0,1.32848,0.0,0.0,0.0,0.0,0.0,0.018417,0.000553366,0.0,1.45686e-05,0.000898134,0.00987066,0.0,0.284649,0.0,0.0,0.0,0.00982519,0.0,0.374092,0.0,0.0,0.0,0.0,0.717218,0.0,0.0,0.313373,0.0,0.0,0.0,0.00822892,0.00655627,0.0,2.14609e-07,0.0,1.54688,0.0,0.0,0.0,0.0,0.0,1.01034e-07,0.0,0.0,0.0,0.0,0.000745493,0.0,0.0,0.136809,0.0,0.000218948,0.0,0.0,0.0,0.0,0.00353968,1.8618e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00180812,0.0,0.0,0.0
NI_3H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_128687,14.2686,12.648,3.70242,13.0149,16.8321,13.8683,2.91771,65.0463,1.80389,7.44554,13.7021,6.65258,13.8494,5.93608,21.2105,10.761,7.45452,2.76727,14.2934,11.7302,175.869,16.6286,8.46537,10.7145,2.9281,4.28085,18.5661,17.3211,10.1777,13.2391,23.105,32.6442,3.08561,2.55053,19.3461,2.05383,16.0681,18.4305,23.5431,4.7482,26.952,11.6753,25.8408,62.0697,0.0,3.91284,3.2386,5.26503,2.20347,8.80558,10.9554,17.3576,4.39185,39.8695,0.0,4.56927,11.1886,0.0,30.5372,17.093,2.57353,19.7981,6.50658,7.10533,0.0,5.85977,16.6469,5.7034,20.1969,21.9945,8.86037,4.56861,7.9671,11.908
I_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_805586,152.95,79.7251,81.7684,71.1089,116.769,288.498,101.004,350.489,70.5496,46.0671,115.124,136.393,127.952,142.944,189.543,98.9484,93.0631,51.1046,248.04,87.9737,1273.29,62.3554,115.283,67.7904,45.6049,101.531,127.429,138.058,88.1397,86.4208,143.934,224.895,86.2659,42.8083,131.51,55.726,150.393,104.449,177.595,73.8294,184.32,123.124,201.28,625.952,76.4177,38.5573,83.2135,13.636,45.589,100.751,125.651,144.731,97.4064,137.617,61.3399,92.635,102.558,102.599,146.344,154.15,152.498,109.061,121.811,54.2623,92.2326,69.5273,97.2673,90.6796,103.14,102.031,64.0853,96.3918,73.4582,104.76
I_6H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_1001896,33.8074,33.2518,27.468,30.2259,31.291,76.1704,32.8839,92.432,21.214,10.0491,61.2995,51.6734,56.6151,53.812,39.1412,36.5252,19.706,12.6025,34.0025,29.6829,443.722,20.1244,54.7912,31.5416,15.2371,38.1114,42.9353,43.1472,33.0068,27.3793,72.3447,78.0096,49.1231,11.8404,41.2679,10.8934,45.4245,32.7715,55.5663,12.9111,78.7078,48.7989,86.2026,206.786,28.8974,21.1556,31.2443,6.04946,16.2004,33.9656,14.4686,35.5564,30.9948,27.7556,21.4879,32.9062,34.0694,31.657,42.3659,30.3131,41.9478,37.1373,50.4903,12.5193,26.6613,26.2721,35.7109,34.8286,17.6609,50.1113,25.7571,27.2018,13.8204,32.6028
