target_id,LB_NO_0H_5,LB_I_3H_3,LB_NI_3H_4,LB_I_24H_1,LB_NI_48H_1,LB_NO_0H_4,LB_I_3H_2,DM_I_48H_1,LB_NI_9H_1,LB_NI_6H_1,DM_NI_48H_1,LB_NI_3H_5,DM_I_24H_4,LB_I_48H_5,DM_NI_24H_4,DM_NI_48H_2,LB_I_9H_5,LB_I_6H_5,LB_I_24H_3,LB_NI_6H_2,LB_NI_9H_2,LB_I_3H_1,DM_I_48H_2,LB_NI_24H_5,LB_NI_48H_3,DM_I_24H_5,DM_NI_24H_5,LB_I_48H_4,LB_I_9H_4,LB_I_24H_2,LB_I_6H_4,DM_NI_48H_3,LB_NI_6H_3,LB_NI_9H_3,LB_NI_24H_4,LB_NI_48H_2,DM_I_48H_4,LB_NI_6H_4,LB_NI_9H_4,LB_I_9H_3,LB_I_6H_3,LB_I_24H_5,DM_NI_48H_4,DM_NI_24H_2,LB_I_48H_3,DM_I_24H_2,LB_NO_0H_1,LB_NI_48H_5,LB_NI_24H_3,LB_NI_6H_5,LB_NI_9H_5,DM_I_48H_5,LB_NI_3H_1,DM_NI_48H_5,LB_I_9H_2,LB_I_24H_4,LB_I_6H_2,LB_I_48H_2,DM_NI_24H_3,DM_I_24H_3,LB_NI_48H_4,LB_NI_24H_2,LB_I_6H_1,LB_I_9H_1,LB_NI_3H_2,LB_I_3H_5,LB_NO_0H_3,LB_I_48H_1,LB_NI_24H_1,LB_NI_3H_3,LB_I_3H_4,DM_I_24H_1,LB_NO_0H_2,DM_NI_24H_1
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1362815,129.109,58.2012,37.8519,90.8109,96.0665,237.957,9.95253e-08,71.1346,76.5419,38.2715,30.3485,38.2169,82.8949,56.7412,73.1008,42.7878,118.776,84.7605,55.9366,18.8816,23.7856,85.2895,24.2399,23.9759,97.8652,53.493,22.3972,21.9067,51.5904,122.104,72.737,73.0879,53.5979,62.0218,26.4417,84.0964,86.1716,47.3359,59.6648,40.7956,89.8703,63.1206,14.0417,30.8768,71.2541,29.6088,197.63,48.5493,79.7405,27.5363,76.4504,540.823,93.3962,97.2505,27.3316,60.6831,48.3289,109.472,47.5425,72.7246,32.4551,35.8433,41.611,59.4851,32.2909,106.973,91.9997,39.5295,120.208,93.8476,35.2727,74.6233,74.0362,21.7987
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1315389,51.0367,65.115,30.5695,108.74,87.4881,245.776,5.25096,59.5477,22.9003,16.9301,11.2514,31.1797,41.8746,60.545,42.7739,33.8676,36.1387,55.2024,61.4613,28.3116,24.9761,68.3607,38.04,33.537,56.5398,25.4269,28.3411,38.6116,27.9689,33.7011,43.571,30.2088,65.8671,29.3063,17.4254,40.7805,55.4136,43.5141,126.051,56.9183,71.1209,58.8741,32.6751,13.4763,50.4988,31.8334,128.977,58.0089,74.7649,30.9645,74.3132,650.922,73.3367,50.5474,27.8991,31.034,27.8834,48.2795,50.7154,33.0632,17.2311,40.6566,30.7336,31.8043,39.9507,56.7174,77.0941,74.235,15.843,58.7152,26.7513,54.0192,52.2032,28.5611
DM_NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_825619,0.0,4.13869,3.11006,5.10566,4.19306,49.8463,0.0,0.0,3.11465,0.0,0.0,0.0,7.65383,2.64266,1.04747,1.54839,3.21943,1.02474,2.37109,2.062,2.02713,6.24488,0.0,2.13607,3.06483,6.77651,4.17757,1.04714,0.0,0.0,10.2645,2.11033,4.08913,0.0,1.43673,2.09163,2.50467,0.0,1.08067,2.58561,3.18185,0.0,1.2896,0.0,10.5394,5.23112,9.13027,4.1686,1.14711,1.03438,0.0,0.0,7.28159,1.20003,1.56003,4.06402,3.46815,11.0397,4.20966,1.29426,4.15758,3.16456,0.0,5.20292,0.0,0.0,0.0,6.18709,0.0,6.09066,1.54624,0.0,1.63006,2.58812
BL_4_CKDL230008524-1A_H5HLYDSX7_L2_2_2417098,10.8404,0.0,3.62047,1.10586,4.34858,5.29783,3.24852,0.0,0.0,0.0,1.02874,2.14853,0.0,0.0,0.554429,0.0,0.0,0.0,0.0,2.07728,2.01961,0.0,0.0,0.0,0.0,4.21918,0.0,1.06314,5.55379,0.0,2.93722,0.0,0.0,0.0,0.0,4.82166,0.0,3.4316,0.0,0.0,0.0,1.06323,0.0,0.0,8.62738,0.528333,2.80509,5.34081,0.0,0.0,0.528513,0.546879,5.33592,0.0,0.0,1.01329,0.0,0.0,0.0,0.0,4.92278,2.31546,0.0,0.0,0.0,0.539845,3.88239,2.10822,0.0,0.0,0.0,0.0,5.71998,0.0
BL_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1641683,1.0,0.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,0.0,2.0,8.0,1.0,0.0,2.0,0.0,1.0,0.0,4.0,6.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,5.0,4.0,1.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,6.0,2.0,3.0,1.0,2.0,0.0,3.0,5.0,2.0,0.0,1.0,5.0,1.0
NI_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1045795,7.69057,1.06363,0.0,1.02879,3.16209,3.32091,0.0,1.07294,2.09458,0.0,1.02812,0.0,3.24676,4.17732,0.0,1.07448,1.03502,0.0,2.09905,3.15136,1.04425,2.13549,0.0,4.26612,3.19972,0.0,0.0,4.10804,1.08469,1.07087,1.02023,0.0,7.31275,4.06276,0.0,1.05769,2.15171,3.23897,1.0721,0.0,3.11296,0.0,1.06363,1.05744,2.2724,1.1116,1.05951,1.05793,101.956,2.06176,5.1595,0.0,0.0,0.0,0.0,0.0,4.26016,11.8617,3.21389,0.0,2.04565,1.03092,0.0,1.05502,0.0,0.0,2.09488,1.03004,2.42391,1.03412,1.13488,3.39761,5.38295,1.04014
NI_6H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1104615,0.0,22.8298,44.0388,0.0,0.0,0.0,3.72101,37.8102,0.0,0.0,0.0,17.7116,0.0,0.0,28.395,9.52969,0.0,0.0,0.0,0.0,0.260389,0.0,0.0,0.0,0.0,0.0,0.0,23.5932,0.0,0.0,0.0,0.0,58.4094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.799,821.774,0.0,0.0,0.0,0.0,0.0,33.3992,0.0,0.0,0.0,10.1368,0.0,0.0,0.0,30.4337,0.0,0.0,0.0,0.0,53.7392,0.0,0.0,45.962,0.0
NI_9H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_635788,2.0,2.0,2.0,10.0,3.0,6.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,5.0,3.0,0.0,0.0,1.0,6.0,1.0,1.0,3.0,3.0,5.0,3.0,3.0,1.0,3.0,1.0,2.0,0.0,2.0,4.0,1.0,5.0,2.0,5.0,4.0,2.0,4.0,22.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,6.0,1.0,0.0,6.0,4.0,2.0,2.0,3.0,1.0,7.0,0.0,4.0,2.0,1.0,1.0,3.0
NI_48H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_179304,88.1255,50.2872,29.1526,168.305,91.0153,307.739,4.56139,34.5114,81.2527,32.8769,37.4517,30.9225,53.6713,76.2422,53.7603,56.6009,62.0012,82.9112,55.8617,30.2012,32.6353,59.7957,64.63,53.5353,64.6442,18.6257,26.0178,63.7169,35.5983,126.44,32.7555,38.0138,54.3111,38.5192,37.669,66.9087,72.114,43.2934,51.9095,46.846,57.5498,65.5033,58.5135,27.5142,58.826,27.7738,199.924,86.3547,65.7874,59.9892,25.2866,701.176,66.7692,64.3673,59.0681,57.435,47.899,66.6486,35.8224,22.7483,28.7945,55.7385,50.6556,59.405,74.8411,91.269,88.7965,104.675,16.4944,84.5513,19.7405,53.6723,70.2622,32.315
NI_48H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1390172,1.01284,1.00736,0.0,0.0,1.08814,0.0,0.0,0.0,0.0,0.0,0.0,1.01619,0.0,1.01297,0.0,0.0,0.0,1.00333,0.0,0.0,0.0,0.0,1.01563,0.0,3.14084,0.0,0.0,0.0,0.0,0.0,2.01503,0.0,0.0,0.0,1.00398,0.0,1.03914,0.0,8.09942,0.0,2.0045,0.0,0.0,0.0,1.02042,1.14113,2.03691,0.0,0.0,1.00529,0.0,1.00731,2.18928,0.0,0.0,0.0,1.03464,2.02275,0.0,0.0,0.0,1.00755,0.0,0.0,0.0,0.0,0.0,0.0,1.04003,0.0,0.0,1.05268,2.05427,0.0
NI_3H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_505054,0.0,14.9023,43.0292,0.0,0.0,69.5283,0.0,0.0,0.0,2.76523,0.0,22.4292,0.0,0.0,17.0261,12.7407,0.0,0.0,1.06077,0.0,54.9771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08458,0.0,2.91973e-06,0.0,54.6723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116363,1.18849,0.0,0.0,0.0,0.0,0.0,26.6601,0.0,0.0,0.0,10.2106,0.0,0.0,0.0,15.1843,115.223,1.10787,0.0,0.0,38.7636,5.71797,0.0,37.2364,0.0
NI_48H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_321750,29.0957,14.3519,5.0279,18.0239,28.8271,60.7542,7.95414,3.59693,8.43113,9.52383,10.085,10.4299,7.43715,5.52887,23.1555,13.2494,14.3542,11.9097,15.8309,17.6997,10.2853,11.0129,4.10308,10.0361,13.0794,8.75001,3.13178,5.07006,10.2691,22.3523,3.62316,4.48045,9.30467,0.0,6.03598,5.77954,27.1053,8.85139,44.4064,11.677,14.5884,12.5452,13.4974,6.0106,18.3643,9.95449,26.5113,25.2594,12.7167,11.5968,2.42566,137.845,9.91643,21.0366,0.0,26.1329,12.3879,17.1206,6.26717,1.7786,11.6207,0.0,5.00918,22.2712,8.47144,12.3452,20.8801,17.4613,8.2802,24.7021,7.85932,20.8878,25.1814,16.2852
NI_48H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1249798,74.9709,77.1881,26.4712,132.95,120.408,245.417,6.22644,44.4383,35.4757,20.4995,32.0391,26.4282,64.4497,58.0822,67.752,48.9056,82.04,68.6966,66.3474,36.7281,35.1583,86.5562,35.9861,62.5051,54.921,28.608,17.808,34.7348,41.9042,68.6262,35.2505,28.7569,53.3614,52.4313,37.0038,41.6957,59.0632,43.0057,89.3124,54.366,43.2387,52.0263,53.4346,30.6446,63.7476,25.5234,169.379,66.1269,73.2251,32.0112,93.7172,633.256,101.844,58.3105,27.4971,46.8364,40.5382,52.4293,30.5299,27.5752,24.5559,74.2982,46.7698,58.1849,48.2744,70.4674,89.5772,95.9701,40.0738,67.6568,24.6906,62.4905,58.129,42.1745
I_9H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_854978,1.11932,4.0086,0.0,5.28785,4.92967,21.6515,1.08304,2.75362,0.0,0.0,0.0,1.34622,3.69959,3.1384,3.39094,12.7334,3.60187,2.08963,1.11921,6.23185,0.199796,8.07422,0.0,5.85151,8.18288,8.50999,2.47539,4.25256,5.55379,1.32971,0.0,2.30403,2.13368,6.26218e-08,1.85239,1.0604,3.3084,7.8092,1.17929,0.0,8.17726,2.12647,2.0871,1.37757,11.1467,3.17,9.50062,6.42982,7.17255,0.0,2.16266,7.31332,0.0,1.09339,1.21602,2.02658,2.74525,6.59141,0.0,1.06429,1.29935,0.0,1.67159,2.1487,3.45554,0.0,3.28115,8.43289,16.528,4.65672,0.0,3.41812,16.736,2.39906
NI_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1094668,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
NI_48H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_946845,3.28819,1.39047,2.0589,1.05605,0.0,15.1065,0.0,0.0,4.89171,0.0,0.0,1.04457,1.48058,4.19961,1.05101,3.17077,0.0,0.0,1.38353,0.0,0.0,18.8606,8.67359,7.29223,3.62751,6.6938,0.0,4.18364,0.0,0.0,3.60262,0.0,0.0,0.0,2.04295,0.0,6.29183,2.04909,1.2852,1.03105,0.0,0.0,1.56635,0.0,1.06409,3.12549,4.09925,3.58975,9.81943,0.0,3.05454,0.0,4.2066,0.0,2.59122,0.0,0.0,1.07026,3.12458,2.21857,0.0,2.06773,5.70272,4.20446,0.0,0.0,3.25795,1.05204,0.0,0.0,0.0,0.0,11.2847,0.0
NI_48H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1017401,2.2697,0.0,16.8664,0.0,1.22074,3.6974,0.0,0.0,0.0,16.754,0.0,1.3845,1.17346,3.50464,0.0,1.13011,65.5754,0.0,1.11921,0.0,0.0,0.0,0.0,8.62224,2.79804,0.0,0.0,1.06394,1.12384,1.27721,2.13773,4.60806,0.0,0.0,1.24351,0.0,1.599,5.35964,0.0,1.04739,0.0,1.06323,3.11961,0.0,15.745,0.0237486,5.79458,0.0,4.01631,0.0,0.0,0.0,1.14618,1.09339,0.0,0.0,0.0,0.0,0.0,0.0,8.44618,0.0,2.27653,0.0,0.0,0.0265011,0.0,4.06705,0.0,40.8157,2.28842,0.0,15.179,0.0
NI_9H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_913403,128.826,75.7739,38.9542,135.621,144.484,319.24,9.52615,78.7919,53.6563,26.924,20.4137,52.4595,82.32,78.5189,73.6285,37.3019,94.0786,89.7019,145.453,60.0248,57.5925,76.2459,48.363,86.034,52.5933,46.3631,21.0115,55.4831,50.9681,85.8938,74.5216,65.0198,72.289,45.3973,42.2892,70.4876,98.2553,49.6411,114.468,75.44,65.4334,69.892,63.4803,41.1644,72.9023,49.4142,249.42,76.6652,97.2095,66.519,66.6828,812.812,102.805,100.641,44.5354,82.7613,49.9051,105.78,66.7267,29.8309,24.1598,63.0695,40.515,64.1155,66.2019,94.2009,92.5722,91.9762,45.0078,76.5806,27.6604,69.1781,108.167,37.2785
I_6H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_972688,1.30245,1.05196,2.05241,4.08772,4.79991,12.771,0.0,2.5697,2.21475,0.0,1.3479,3.23999,2.38515,3.08552,3.56724,3.14579,1.03546,0.0,0.0,3.14381,0.0,3.07439,1.02042,0.0,4.12111,9.78611,0.0,0.0,0.0,1.03224,1.90971,0.0,11.4326,0.0,0.0,2.08809,3.08975,4.20185,0.0,1.03586,0.0,1.01702,4.19136,3.36281,5.03687,2.05344,64.5024,7.3205,0.0,0.0,0.0,0.0850699,0.0,3.61055,0.0,1.02417,2.51412,5.17752,5.24914,0.0,0.0,0.0,3.45279,0.0,3.23603,2.13376,0.0,3.08828,0.0,0.0,1.06596,2.07432,1.9034,1.04065
NI_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1110464,0.00979753,43.2805,18.3774,58.8526,65.7971,117.039,4.7957,15.8789,20.8883,11.8579,12.6704,0.0,31.0758,1.33245e-06,49.1696,28.5887,56.8636,83.9641,0.0,1.97801e-06,29.5666,29.9127,23.6329,34.948,78.0866,16.3159,10.1679,16.3681,7.89973,42.4115,16.6124,20.6393,0.0,24.3445,14.4312,26.4148,23.2881,12.9337,4.98802e-08,26.8741,0.000516372,4.5624e-07,30.9426,11.5063,37.488,20.1414,132.954,27.9625,36.8278,18.4429,91.3086,438.317,34.9502,40.7314,15.9621,19.8375,24.682,2.50682e-06,26.0449,5.1603,9.31741,10.2886,17.4685,36.0416,18.525,37.4921,34.2234,58.2155,34.4554,5.96257e-05,13.7352,32.1831,4.01231e-05,12.1426
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1190736,18.8425,16.8353,22.7558,49.1639,36.077,107.593,11.2271,12.1999,14.5279,5.82518,17.3827,13.9468,12.1268,13.9432,15.2649,7.34487,30.9384,24.7969,21.5478,25.961,23.1009,26.6459,6.4912,26.6541,21.2043,10.23,5.75556,18.2495,17.6047,25.5065,11.3474,8.18454,13.4414,20.4596,17.4371,15.7829,9.48048,11.5074,37.7068,28.4702,20.2011,19.7055,12.3068,12.9531,32.1363,21.9556,60.1862,29.8525,16.9284,24.4306,38.0787,185.381,28.1666,23.9118,5.68411,29.2144,10.3463,28.4383,26.6172,18.977,11.0975,23.8992,5.24352,24.118,15.6513,20.7981,27.504,35.7884,12.7659,26.7112,3.02827,37.4202,18.9528,8.69875
NI_48H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_235168,1.27429,0.0,0.0,3.30115,2.08769,1.65327,0.0,0.0,0.0,0.0,0.0,0.0,1.13119,4.43727,0.0,0.0,0.0,1.22084,3.09803,4.35018,0.000176636,1.03335,1.7574,0.0,16.1486,2.00806,0.0,4.84213,0.0,0.0,0.0,0.0,0.0,0.0,1.16463,3.43852,0.0,0.0,3.10388,2.74322,0.0,0.0,1.31331,0.0,3.29813,0.0,2.28871,2.75454,3.58325,0.0,0.0,2.9139,0.0,0.0,2.84721,0.0,0.0,0.0,5.34124,0.0,0.476479,0.0,0.0,0.0,3.26292,1.05685,9.07181,8.64013,0.0,2.83359,0.00060945,0.0,1.59117,5.06384
NI_48H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_696798,16.8236,3.23764,4.75571,0.0,5.09111,31.3588,0.0,0.0,2.72752,0.154713,3.01131,2.57254,6.02325,0.0,12.3064,4.80267,0.0,1.0157,0.0,5.1742,0.0,2.03916,4.86215,5.28581,4.75711,5.22238,0.0,0.0,0.0,1.01024,0.0,0.0,2.24143,0.0,0.0,2.06743,6.17317,2.59764,1.02666,0.0,21.2807,3.14737,4.02933,0.0,6.39841,2.44505,4.94581,6.68963,6.10091,1.02067,4.058,5.1264,2.52429,1.0081,2.04268,0.0,9.01108,2.0346,1.43789,0.0,1.01253,4.07446,4.09338,0.0775627,0.0,2.08295,1.03029,6.33174,0.0,8.69104,4.55589,7.13743,26.0385,5.0962
NI_3H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_789024,0.0,0.0,0.0,7.11084,6.1627,56.7905,2.26911,20.6354,0.0,0.509893,0.0,2.46304,0.0,4.95401,10.1529,11.0081,0.0,1.03561,0.0,4.08964,0.0,0.0,0.0,0.0,2.74455,6.75723,0.0,4.68342,3.18301,1.07178,0.844298,0.0,0.0,0.0,4.18584,1.06607,0.0,1.07107,8.58428,0.0,1.00686,2.59431,2.56542,0.0,3.16183,17.9533,4.9407,0.0,1.12385,3.07956,0.0,0.0,4.305,0.0,1.73444,2.60025,0.0,0.0,2.14423,1.46121,0.0,1.02149,4.11884,1.05973,2.17679,2.15944,6.74903,0.0,0.0,2.37135e-08,1.13673,1.38339,6.79751,2.15103
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1218610,38.2505,16.5582,17.0468,7.19903,23.2782,47.6284,0.0,3.42707,17.4226,10.3732,0.0,0.0,6.81337,13.3115,9.41236,0.0,8.01825,31.6496,16.6026,6.74368,12.3035,11.4819,7.62832,13.9654,0.0,7.85456,1.25015,4.83556,8.14972,30.7756,9.66297,19.887,0.0,6.90424,11.2563,16.3117,7.68638,13.2869,8.82251,20.3883,8.36738,35.2117,11.4222,5.00761,11.469,5.27443,48.7754,23.8986,7.61652,0.0,7.63084,136.153,22.6974,10.7395,12.5795,3.78849e-08,17.9888,6.58869,11.118,0.0,2.8405,30.3484,0.0,17.3257,6.90183,6.52467,16.8991,7.52022,5.31622,31.7612,9.4757,8.50256,8.3535,16.5521
I_9H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_353963,70.9695,79.1541,15.2109,90.5087,112.052,281.426,20.9172,44.542,39.6816,29.5914,22.3741,29.1813,59.8802,60.5203,62.8153,68.9969,110.185,53.223,69.0653,48.7002,27.0382,67.4125,62.3104,70.0543,82.9962,36.0442,22.3449,51.4462,43.0808,78.4403,42.4472,40.1304,40.2893,41.5165,30.5526,63.6939,83.3337,50.594,205.812,59.9312,60.1945,61.9864,54.1879,16.3395,48.3739,44.03,232.228,72.0887,77.9911,55.7073,99.1431,560.251,96.9391,56.214,54.3871,88.7576,55.2176,59.6375,51.2592,31.8342,32.8416,90.3189,56.1918,49.1876,45.2543,81.9241,75.1491,85.0282,44.783,80.9556,39.242,66.938,85.2523,25.5047
BL_4_CKDL230008524-1A_H5HLYDSX7_L2_2_2731364,0.0,0.0,0.00685169,0.0,2.0888,0.0,0.0,1.58217,1.04555,0.0,0.520034,0.0,3.51473,0.0,0.0,2.64231,1.05148,0.0,0.0,0.0,0.0,0.0,2.64855,10.4175,3.10585,1.10128,0.0,1.19533,0.0,0.0,0.0,5.3922,0.518657,0.0,0.510737,0.0,0.0,0.0,0.0,1.03105,0.517181,0.0,0.0,1.59042,0.0,2.36529,0.0,0.0,3.27314,0.0,0.0,0.0,0.0,1.54896,0.517698,0.0,0.0,0.0,0.0,0.533271,0.0,0.0,3.13619,0.0,2.17758,1.22575,2.10689,2.10408,0.0,0.0,0.0,1.55471,0.0,0.0
BL_4_CKDL230008524-1A_H5HLYDSX7_L2_2_1560402,70.6834,54.2141,20.5369,112.626,109.945,310.222,3.82493,43.2308,42.7332,12.9359,26.3811,25.8781,65.3484,45.8581,48.0215,44.0306,38.8605,59.6718,58.255,49.3867,51.0856,74.0297,51.1532,49.124,51.3849,40.3838,8.08089,33.4556,30.9983,77.1373,30.0934,37.3394,74.2851,24.1791,42.6189,48.461,69.411,33.2677,93.4143,33.2875,35.8845,34.9359,37.7586,24.0225,53.569,29.2528,202.972,62.9977,107.489,46.0095,28.9793,571.84,94.1788,59.0151,14.4674,35.3076,51.0993,39.6705,34.6731,36.8933,33.1829,24.0593,37.7513,49.3106,49.7323,56.0856,82.0112,98.5848,37.2957,76.7013,22.2097,66.1749,81.0272,15.9523
I_6H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1017516,197.573,137.696,63.2267,288.541,192.063,661.268,8.92342,116.429,84.437,46.4702,60.2889,98.5211,119.583,142.808,133.102,100.115,184.246,118.128,90.4532,90.1685,88.2665,89.6871,65.414,138.79,162.639,45.7946,49.335,90.657,78.0919,192.837,76.8002,131.807,112.589,86.9704,79.4577,119.864,116.216,48.023,289.4,97.5794,74.2416,121.159,92.828,41.0625,131.893,55.407,382.926,96.4,267.794,106.268,245.367,1190.82,194.48,118.748,86.3213,79.6184,101.914,119.763,96.1887,75.6685,64.8137,119.429,95.6226,127.801,69.9552,157.508,170.335,221.72,147.949,123.411,54.2497,124.874,184.038,73.5852
I_6H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_34023,35.9167,17.6406,12.942,26.3993,54.368,173.171,3.39311,4.01984,22.1015,0.0,6.9301,14.9268,31.0347,14.5173,23.4002,17.8123,43.4816,22.0639,47.9115,36.7991,43.1799,23.5337,19.456,16.3121,8.80429,32.6993,5.70859,4.14654,36.1388,42.5511,22.8577,15.898,19.118,10.3532,33.0372,32.0615,17.6332,6.81687,43.1037,18.5152,19.4016,17.4503,26.1733,0.0,47.1929,3.86925,63.2277,59.8809,14.6827,11.2063,2.6358,147.8,38.7767,44.6844,26.2671,15.1456,10.6792,23.1183,15.9015,14.1085,8.72386,25.2555,4.25183,18.5989,17.1541,31.7235,19.0978,29.0194,53.1461,30.1858,7.81581,21.4403,40.8595,11.7198
BL_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1255178,48.9808,26.5095,3.85069,31.7233,69.7149,134.713,5.73603,20.5528,28.6961,5.16208,20.1316,8.30758,23.4638,31.5078,45.4685,17.277,25.3879,23.0876,33.0158,28.3202,0.0,29.5072,29.3067,4.339,49.6609,10.7442,16.9733,22.7027,31.8471,38.3553,17.9408,22.3424,63.4992,27.9596,22.2509,26.9535,18.9533,21.8565,7.54651,18.1072,40.1292,19.6527,39.9134,8.6484,37.2606,13.3345,75.0691,37.4018,53.8655,32.4759,3.50264,338.188,54.0692,38.1345,15.4078,29.8704,21.6858,31.4243,28.8296,20.2655,13.2791,35.5059,23.3373,3.38692,27.4395,59.4039,31.1968,27.5606,41.8127,37.2843,20.7329,41.318,25.8242,18.1897
I_6H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_590426,27.1611,21.6505,11.2197,50.5788,26.81,92.7591,0.0,17.6032,10.4417,3.0768,7.23896,10.1742,16.3843,17.3307,25.0502,17.7566,22.8662,30.7906,25.5308,12.2726,12.4305,27.8726,14.4292,17.4345,9.33458,11.2615,7.34298,14.3162,8.39727,29.7846,15.57,13.3688,15.4022,22.6233,4.1301,8.14799,13.2599,8.21445,26.7586,16.7627,16.4764,12.5141,17.515,10.2292,13.3908,10.2546,55.589,25.8659,14.6838,11.3845,21.6489,146.452,18.5468,16.4085,4.0861,9.18027,14.5796,15.4426,16.3205,7.16188,14.346,4.14447,9.37681,28.5951,12.3399,23.5176,24.4579,27.6008,12.6719,21.5527,6.17529,19.4849,23.4771,8.25214
I_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1415576,2.02756,0.0,2.01563,1.02131,2.02491,1.01152,0.0,0.0,1.09642,2.00635,1.00377,0.0,1.37069,0.0,0.0,0.0,4.04497,0.0,1.33379,3.01911,1.00882,2.18509,1.00536,0.0,1.16688,5.78043,0.0,0.0,1.01784,0.0,2.76126,5.27589,0.0,1.00112,0.0,0.0,0.0,1.02584,0.0,1.0075,0.0,1.00234,1.50312,3.03822,2.01887,0.0,6.05364,2.30175,0.0,0.0,0.0,4.43903,2.01649,1.00767,0.0,0.0,4.31238,0.0,1.41539,0.0,0.0,1.00405,2.08122,2.04071,1.00885,3.02063,0.0,1.50491,0.0,2.10979,0.0,0.0,2.20885,0.0
I_6H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_523105,0.0,0.0,0.0,0.0,2.11025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13115,0.0,0.0,0.0,0.0,0.0,0.995475,1.07444,0.0,0.0,0.0,0.0,0.0,1.06394,0.0,1.63618,0.0,3.45604,1.20883,0.0,0.0,11.0541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45345,0.0,0.0,0.0,0.0,2.18752,0.0,0.0,0.0,0.0,0.0,6.502,1.18477,0.0,3.27161,0.0,4.1957,0.0,1.70811,0.0,0.0,6.85677,0.0,3.35065,0.0,0.0,1.20076,0.0
