target_id,LB_NI_48H_3,LB_NI_24H_5,LB_I_3H_1,DM_I_48H_2,LB_NI_6H_2,LB_NI_9H_2,LB_I_9H_5,LB_I_6H_5,LB_I_24H_3,DM_NI_48H_2,DM_NI_24H_4,LB_I_48H_5,DM_I_24H_4,LB_NI_48H_2,LB_NI_24H_4,LB_NI_6H_3,LB_NI_9H_3,DM_NI_48H_3,LB_I_9H_4,LB_I_24H_2,LB_I_6H_4,LB_I_48H_4,DM_NI_24H_5,DM_I_24H_5,LB_NI_48H_1,LB_I_24H_1,LB_NI_3H_4,LB_I_3H_3,LB_NO_0H_5,DM_NI_48H_1,LB_NI_3H_5,LB_NI_9H_1,LB_NI_6H_1,LB_I_3H_2,DM_I_48H_1,LB_NO_0H_4,LB_NI_24H_1,LB_I_48H_1,LB_NO_0H_3,LB_I_3H_5,LB_NI_3H_2,LB_I_6H_1,LB_I_9H_1,DM_NI_24H_1,DM_I_24H_1,LB_NO_0H_2,LB_I_3H_4,LB_NI_3H_3,LB_NI_24H_3,LB_NI_48H_5,DM_I_24H_2,LB_NO_0H_1,LB_I_48H_3,DM_NI_24H_2,DM_NI_48H_4,LB_I_9H_3,LB_I_6H_3,LB_I_24H_5,LB_NI_6H_4,LB_NI_9H_4,DM_I_48H_4,LB_NI_24H_2,LB_NI_48H_4,DM_I_24H_3,DM_NI_24H_3,LB_I_48H_2,LB_I_9H_2,LB_I_24H_4,LB_I_6H_2,LB_NI_3H_1,DM_NI_48H_5,DM_I_48H_5,LB_NI_6H_5,LB_NI_9H_5
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_894020,0.0,5.76743e-06,5.3611,6.03001,3.0757,0.0,0.0,0.0,1.02815,0.0,1.02532,2.05843,1.0938,7.3052,0.0,1.10385,0.0,1.06265,0.0,174.855,0.0,2.02994,3.72315,0.0,14.185,1.015,0.0,0.0,3.1005,0.0,0.0,0.0,0.0,9.70845,0.0,2.18326,0.0,11.4932,0.0,0.0,1.18826,2.14086,0.0,1.00704,0.0,46.323,0.0,0.0,0.0,0.0,0.0,297.576,24.5072,0.0,0.0,0.0,4.1059,0.0,0.0,0.0,0.0,41.2911,0.0,0.0,0.0,0.0,0.0,0.0,1.02093,1.00363,6.2352,1.01252,0.0,0.0
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_747899,0.0,4.69538e-06,4.06718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08914,0.0,7.6773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28784e-06,0.0,0.0,0.0,0.0,1.75154e-07,0.0,8.19603,0.0,0.0,0.0,0.0,0.0,89.8812,0.0,0.0,0.0,0.0,0.0,0.000325977,0.0,0.0,0.0,0.000978355,0.0,0.0,0.0,0.0,0.0,0.0,1.59469,0.0,2.03725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4143,0.0,0.0,0.0,0.0
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_838254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1135980,4.4008,0.0,2.10636,1.05849,1.10972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.68086,3.25166,0.0,0.0,0.0,0.0,0.0,1.03758,2.09146,5.637,0.0,1.11584,1.05502,0.0,3.19306,0.0,2.46548,0.0,0.0,0.0,1.0465,1.02478,0.0,9.16159,0.0,1.16784,0.0,1.07741,0.0,0.0,1.04357,3.27287,5.19149,7.51189,3.16539,8.63712,0.0,2.1256,1.08836,0.0,2.25895,1.94277,0.0,0.0,1.08973,0.581357,1.05484,0.0,1.12984,1.09393,0.0,1.05737,1.05401,3.1784,3.15523,13.2203,3.38325,2.37066,0.0,0.0,0.0,0.0
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_1226999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_688820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58363,0.0,0.0,1.23331,0.0,0.0,0.0,0.0,2.00789,0.0,0.0,3.0,0.0,0.0,0.0,0.0,42.7515,1.00788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_807921,7.1355,1.07859,0.0,0.0,5.3412,0.0,0.0,0.0,0.0,4.2255,2.7437,0.0,0.0,1.09659,0.35401,0.0,0.0,7.36069e-05,3.21598,0.0,0.0,0.0,0.0,1.05408,3.08771,0.0,0.00122264,0.0,9.84932,0.0,0.0,0.0,0.695557,0.0,0.0,1.46508,0.0,0.0,0.0,0.0,4.35066,0.0,2.13717,0.0,0.0,4.96727,5.34796,0.0,1.13936,4.52357,3.24205,6.30982,1.65148,0.0,0.0,0.0,0.0,0.0,1.05333,0.0,2.37335,0.0,1.02564,1.06385,1.1971,0.0,0.0,0.0,2.82567,0.0,0.0,0.0,0.0,0.0
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_771651,0.0,0.00977961,87.2924,3.23007,1.0451,117.784,0.0,7.24249,8.92935,28.6199,2.12028,8.96606,0.0,10.2454,5.39932,0.0,0.0,5.16963,0.0,0.0,1.03042,0.0,1.2045,4.29744,19.1965,25.4139,1.41719,8.56011,34.4424,0.0,17.3578,1.06334,0.0,4.49249,1.15758,5.79425,0.0,32.4197,8.83674,3.12448,1.2835,7.57538,0.0,0.0,3.1638,7.72818,3.12951,0.0,0.0,6.28685,0.0,2.30992,33.5713,2.1505,0.0,2.08294,9.28365,1.66084,2.05167,0.0,3.20294,0.0,6.23195,1.11539,0.0,1.31325,1.22257,1.05137,0.0,24.7192,24.8421,1.04748,4.37966e-05,0.0
NI_24H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1224285,37.0742,30.3387,41.5806,11.877,20.9928,15.9155,29.3127,41.3424,35.9123,29.3616,36.5184,45.2107,29.062,26.233,22.2924,40.1266,23.3754,29.7649,20.1106,59.9093,25.8466,21.6709,19.6015,23.9432,79.287,69.383,33.6814,36.4265,52.1211,8.01673,27.9679,20.4655,18.4726,4.1446,36.0146,145.066,69.2326,41.6442,43.1954,33.6044,33.4254,30.4512,26.0936,17.2124,37.0882,31.2159,9.60157,48.3772,42.4798,43.3049,7.85136,103.447,39.0182,12.6614,37.2083,25.9976,32.9398,27.607,24.0524,60.6397,57.1219,26.785,16.9002,16.8219,25.8457,29.1192,18.0926,37.117,26.8357,49.3162,47.6348,330.222,46.2041,27.7684
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_759022,12.8568,0.0,0.0,1.10555,8.55169,0.0432605,0.0,0.0,0.0,0.0,1.12877,5.00922,0.0,0.0,0.0,0.0,0.0,2.25026,31.327,0.0,25.6204,0.0,1.16811,1.12565,2.28239,0.0,7.96742,1.13955,0.0,0.0,0.0,0.0,2.07267,2.16179,0.0,44.0917,4.37049,5.78623,0.0,0.0,17.1072,9.83637,4.07205,1.08025,1.2618,2.20402,0.0,0.0,0.0,0.0,0.0,28.5266,1.11633,0.0,0.0,0.0,2.218,0.0,0.0,0.0,0.0,0.0,10.8118,0.0,0.0,0.0,26.6547,0.0,1.13604,0.0,0.0,1.1925,0.0,0.0
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_1067617,3.82816,0.0,0.0,4.85524,10.2018,13.8671,0.0,0.0,0.0,1.18614,0.0,3.63325,0.0,0.0,0.0,25.361,0.0,1.33111,0.0,0.0,0.0,2.41967,0.0,4.68098,0.0,0.0,0.0,2.84358,0.0,0.0,0.0,0.0,4.86471,1.80084,0.0,30.3019,4.4406,9.78184,0.0,0.0,21.4452,0.0,4.78955,0.0,1.97258,2.65354,1.53458,0.0,0.0,2.29535,0.0,32.2184,4.95431,0.0,0.0,0.0,2.18531,1.29121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21326,4.76463e-08,0.880455,0.0,0.0,0.0
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_556802,0.0,0.0,0.0,0.0,0.0,0.0432605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1318340,31.2114,0.0,0.602172,0.0,0.0,0.0,0.0,0.424565,0.0,10.9172,0.600632,0.0,0.0,0.0,0.0,1.10385,0.0,2.70429,1.04553,3.04979,3.47674e-06,6.60942e-08,18.2021,6.60579,10.5537,0.930508,0.0,0.699897,12.7326,1.10226,21.0102,0.0,2.97951,0.0,2.63434,29.1857,0.0,15.265,9.10857,0.0,0.0,2.48492,2.30752,1.01402e-05,0.109566,50.3014,7.31171,8.00504,0.000956143,5.59998,2.15539,6.51071e-07,6.38156,0.00303086,8.02015e-05,0.0,0.0,0.0,8.38418,3.95789,14.2901,0.0,0.0,1.0272,0.0,8.88393,42.519,1.06553,2.03743,19.0616,3.06467,120.666,4.03574,1.10442
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1132071,3.0,0.0,41.218,0.0,2.00675,0.0,1.00418,0.0,0.0,1.00379,7.02706,5.05709,6.02398,22.4768,16.0,4.65981,0.0,1.02512,2.0,0.0,1.00512,2.17605,0.0,0.0,9.0,1.01172,6.17484,16.8942,4.02389,10.0,2.0,0.0,11.0179,0.0,23.8722,125.632,0.0,20.1022,3.38409,3.01397,0.0,30.859,26.163,0.0,1.0,62.7636,1.01296,2.04564,0.0,1.00611,0.0,38.0816,2.983,4.0,0.0,3.0,0.0,0.0,12.1239,0.0,1.01098,0.0,0.0,1.0123,6.0,0.0,2.0,3.0,0.0,48.3106,3.0,0.0,4.0,0.0
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_650588,0.0,2.17358,27.8812,0.0,2.09162,3.41505e-05,4.39666,10.9573,0.0,0.0,1.06866,1.10625,1.75203,0.0,6.13737,49.7136,0.0,0.0,1.0971,0.0,25.6204,0.0,0.0,2.25129,5.30887,2.10402,0.0,0.0,33.7146,0.0,19.5269,1.07782,27.4708,0.0,0.0,2.28476,0.0,0.0,2.54292,4.31766,0.0,3.19399,1.2921,0.0,0.0,25.9865,0.0,1.55808,0.0,0.0,0.0,1.11729,0.0,3.03673,2.31857,1.08655,0.0,0.0,1.05484,0.0,0.0,0.0,0.0,3.21341,0.0,1.79594,1.18508,0.0,12.822,43.5674,0.0,0.0,0.0,0.0
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_904680,13.6845,10.8701,13.0021,11.1508,6.04464,0.384168,16.3921,20.9055,19.3161,2.77439,13.3562,5.25127,11.6762,8.05571,4.61087,17.6411,2.41669,7.90339,3.21469,23.0055,18.4755,17.0806,13.591,10.0723,19.9298,9.29611,6.62886,18.7752,24.5689,12.2888,9.53118,5.99379,8.15294,2.74025,11.8657,86.8752,39.4423,18.9073,31.5783,0.0,3.21316,9.04761,8.73889,3.13651,14.3518,19.967,7.4867,20.2674,7.70333,14.107,7.79405,55.5724,2.65887,7.08855,26.5802,10.1829,10.631,3.48519,5.54354,16.625,13.8158,1.59589,5.78789,4.74336,12.5694,11.2247,17.6483,13.1954,8.11504,34.2829,6.98194,195.714,12.2668,30.2737
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1083089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.01241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_85037,68.2004,39.7432,46.1189,28.8207,43.988,19.7303,62.4207,66.5331,78.0558,20.6542,56.4878,43.8157,44.8774,41.4561,28.6716,30.5594,19.6146,29.9591,14.9037,33.961,35.5962,28.5051,14.5222,15.2924,65.6736,98.1134,27.5633,54.4735,70.1701,19.4714,20.3468,29.3219,17.6522,3.19886,42.8378,190.775,70.1624,75.3543,80.2487,44.8972,28.8663,31.374,39.3754,25.5577,47.2467,50.7795,19.5525,54.2555,75.1592,62.7736,24.5505,139.882,57.168,10.2693,32.0572,46.477,46.5898,37.812,30.5231,69.6256,41.7251,34.1138,11.1819,18.4269,24.2844,39.5261,31.8492,48.7095,33.4145,59.1584,47.0141,540.564,31.1731,17.748
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1005704,0.0,0.0,0.0,0.0,0.0,30.4999,0.0,12.1748,0.0,5.63578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07517,0.0,0.0,1.36692,2.20323,0.0,1.56736,26.7769,0.0,1.07735,1.74029e-05,0.0,1.21998,0.0,0.0,0.0,8.45642,0.682625,0.0,0.0,94.4344,0.0,0.0,148.377,0.0,2.39299,17.953,1.05416,0.0,0.0,0.0,0.0,9.09805,0.0,0.0,0.0,1.7712e-07,3.43822,2.3475,2.10969,0.0,0.0,2.18786,2.58984,0.0,0.0,0.0,0.0,0.0,0.0,1.07768,0.0,0.0,0.0,0.0
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_973885,1.01439,1.03565,3.70959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01802,0.0,2.10859,0.0,0.0,0.0,0.0,0.0,1.01227,0.0,0.0,1.02098,0.0,0.0,0.0,0.0,0.0,0.0,1.03786,0.0,0.0,0.0,0.0,0.0,0.0,3.65888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02017,0.0,0.0,0.0,0.0,0.0,1.04215,0.0,3.03883,1.03453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01327,0.0,0.0,0.0
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_806419,0.0,0.00481519,0.0,2.06875e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1628,16.7377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22749,0.0,3.35708,0.0,0.0,0.0,0.0,0.0,0.0,1.00939,5.76622,50.3305,0.0,0.000749546,0.0,0.0,1.00765,1.01954,2.02592,0.0,0.0,0.0,0.0,1.00877,0.0,0.0,1.00591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.554,0.0,0.0,9.33339e-08,0.0,0.0,1.02722,0.0,0.0
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1036604,49.6795,26.4023,13.345,46.5597,15.3637,5.20076,25.0102,23.5744,27.7786,23.7991,41.9398,56.1179,27.5829,27.3228,14.3564,19.3779,19.6468,26.9077,15.9882,47.4747,14.6827,22.6575,10.3965,16.3335,63.9849,45.6154,14.361,25.7289,59.8137,13.3482,13.2436,27.3084,13.529,3.20033,20.938,153.678,37.7889,40.7911,46.8252,41.8912,27.8813,30.3796,44.6237,14.3314,27.7813,51.8519,16.4897,33.8237,53.5875,39.2081,11.2695,110.279,35.6451,8.22555,23.8232,27.5829,22.8192,24.3147,21.3844,34.8696,28.6441,20.7085,10.1807,11.2774,26.3282,34.3934,16.466,28.4492,18.9443,55.0991,34.8106,435.021,29.2216,52.2823
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_224205,0.0,0.0,4.95537,0.0,0.00979895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1774,0.0,0.0,0.0,0.0,0.0,1.04448,0.0,0.0,0.0,0.0037315,0.0,0.0,11.386,0.0,1.32115,8.09491e-06,0.0,0.0,5.34928,0.0,0.0,0.0,0.0,0.0,0.0,1.04965,0.0,0.000175159,2.64064e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361531,0.0,0.00112612,0.0,0.0,0.0,0.0,0.0,0.0,0.541878,6.00185,0.0,0.0,25.5818,0.0,0.0,0.0,0.0
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_707549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0545501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62821,0.0,0.0,0.0,0.0,0.0,0.0,10.0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_525271,2.16521,0.0,0.0,1.005,7.17663,0.0528279,0.0,0.0,0.0,0.0,0.0,1.02921,0.0,3.1308,0.0,1.10385,0.0,0.0,0.0,4.06639,0.0,0.0,0.0,0.0,1.01321,0.0,32.3829,0.0,0.0,1.02228,1.81798,0.0,4.07401,5.74785e-06,1.12387,24.2845,7.47746,8.09717,1.16925,25.9329,0.0,0.0,3.64791,0.0,0.0,3.0882,0.0,2.10066,0.0,0.0,0.0,32.2654,0.0,0.0,0.0,1.02219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37632,0.0,1.01252,2.01787,0.0
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_770514,0.0,0.0,4.18212,0.0,0.0,0.0,2.08164,0.0,0.0,11.5255,3.54167,0.0,4.47965,3.97506,0.0,2.10476,0.343093,3.59271,0.0,2.11221,5.0552,1.03065,1.58896e-06,2.4497,6.47787,12.2686,4.32349e-07,0.0,14.5623,0.0,0.0,2.17412,0.0,0.0,0.0,30.8986,0.0142795,2.12201,2.10169,1.32766,0.0,0.154556,3.8469,3.3933,4.88845,19.2858,0.0,0.0,6.08665,4.65292,3.87467,3.98802,4.12304,3.63841,2.18493,1.07449,0.0523125,4.05839,0.0,0.0,8.77622,0.0,0.0,4.25542,3.73064,6.90438e-05,0.0239182,0.0,11.3016,3.42451,0.0,0.0,0.0,1.04253
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_635947,5.81246,1.05728,2.33395,1.17532,1.20841,0.0,91.9051,10.8411,0.0,7.13396,1.36373,7.23309,7.60801,0.0,1.99784,2.3299,0.0,1.71589,3.07797,114.174,0.0,0.0,0.0,0.0,5.54476,0.0,7.82639,3.0952,27.0498,9.18337,1.13521,0.0,0.0,1.13021,2.71318,68.9682,0.0,2.09678,8.21707,0.0,23.1569,2.07986,1.14018,0.0,2.57921,25.7514,7.27437,0.0,1.45277,11.3614,0.0,10.6694,13.4882,5.23292,0.0,0.0,2.34223,87.2757,1.05769,0.0,1.2256,1.00375,0.0,0.0,2.27174,29.7313,1.06016,0.0,49.8953,10.7294,2.08878,241.517,0.0,0.0
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_937140,116.184,98.4624,100.795,85.7262,67.8988,115.933,106.546,123.064,83.7972,78.5995,105.639,74.9032,79.9663,78.7995,71.3054,57.7384,37.2992,57.5187,63.7913,136.897,79.6822,80.0862,33.9632,38.4596,182.011,191.671,42.5317,103.482,136.723,28.103,52.8977,74.3223,52.3364,18.8295,63.3162,452.609,122.552,124.357,153.526,125.715,73.0527,59.3009,96.3903,33.818,114.169,105.34,34.871,120.543,142.787,110.727,35.2924,323.548,97.3249,31.7182,60.7498,59.1217,102.445,78.951,58.1695,146.467,108.975,70.4741,51.6738,48.9663,72.9454,124.748,45.0149,82.4455,71.9025,137.214,71.7848,1197.49,96.4143,72.9758
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_755924,35.1778,6.48157,13.2131,0.0,6.11254,0.0,0.0,21.5997,11.5569,17.5325,21.2233,0.0,15.4782,4.48182,13.349,7.25441,2.03139,0.0,14.1801,11.3789,3.83403,12.2164,13.0275,14.0228,9.2561,14.721,3.16927,18.1264,13.3431,11.4879,14.0963,11.4979,4.47425,0.0,7.75869,55.1487,2.8924,9.09314,18.2174,11.414,6.08683,11.533,8.65956,0.0,5.63826,6.11379,3.54883,7.57855,22.8991,21.8263,4.79226,48.7306,10.6308,10.2284,7.45307,19.308,26.2906,15.4363,0.0,29.7514,0.0,10.0023,0.0,3.09203,12.1907,8.47551,6.04634,0.0,12.225,18.318,12.5899,151.514,0.0,4.72209
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1342240,0.407645,0.0,0.0,0.0,0.0,0.00340737,0.00988439,0.0,1.05166,2.27275,0.0,0.0,0.0,4.00421e-07,0.0,0.00673358,0.0,0.0,0.0,0.291599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365315,0.0,0.0,0.0,7.6382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21974,0.0,0.0,0.418882,0.0,0.0,3.15269,0.0545093,0.0,0.0,13.8817,5.93157e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0927095,0.0,0.0,8.62134,0.0208304,0.0,0.0,0.018247,0.0,0.0,0.0,5.26362e-06,0.0,0.0589442,0.0
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1186999,22.9643,27.4681,15.1007,9.55737,10.5467,4.23037,19.6348,5.08634,23.2579,13.484,32.7744,10.2549,9.87863,12.8351,8.17244,7.33648,6.48956,6.29952,4.21277,10.4866,4.25224,9.95682,13.854,9.65254,34.5606,11.5947,8.6058,20.9721,24.3972,11.8951,12.1024,6.62567,1.86495,4.97916,0.0,55.401,37.521,2.43598,17.4981,15.1,10.6868,16.8437,13.7687,2.44918,22.3861,9.3017,3.31982,21.7294,41.607,13.1811,7.33807,42.3832,8.93599,4.24429,12.207,18.4998,13.237,26.8763,17.1523,20.5429,19.163,25.4151,5.35012,18.6637,5.72478,8.15382,13.135,8.06435,13.3455,15.3237,24.2631,151.519,15.9415,54.9459
NI_3H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_275438,0.0,0.0,0.541858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03641,2.7188e-06,5.31971,1.03003,0.0,0.0,0.0185319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.599,0.0,0.0,0.0,1.04642,0.0,0.0,3.27481e-06,0.0,0.0,0.0,0.0,1.06953,2.39913,0.0,1.22448,0.0,0.0,0.0,0.138311,21.1913,0.00988568,0.0,0.0,0.0,0.0,0.0434885,7.25184,0.0,0.0,0.0,0.0,0.0,1.20887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00202525,1.47024e-06,1.0196,0.0,0.0
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1003601,18.6501,23.1147,42.4442,27.0659,19.3633,18.3845,52.6879,53.2041,49.817,21.6628,46.8133,44.4586,39.4209,44.6142,22.2787,23.0561,29.3168,24.7731,27.9889,47.9779,34.8328,33.9263,16.4709,26.3584,73.6382,53.415,14.9732,40.8016,84.5928,12.7146,18.0166,37.2004,4.848,4.10159,26.519,168.992,13.1402,43.8811,58.6724,42.048,26.5427,33.9112,23.1588,18.0723,56.6484,35.5581,11.3951,27.7213,44.1958,50.2164,22.5537,116.233,42.9772,8.73063,21.4684,36.609,38.8794,35.6033,33.5777,93.5702,34.7405,33.2108,15.4397,22.147,30.608,43.549,19.2533,42.5237,33.4733,46.0464,40.5341,522.531,43.9276,37.8686
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1278005,0.0,0.00481519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57427e-06,0.0,0.0,6.17878e-07,0.0,0.0,0.0,0.0,1.03182,0.0,0.0,0.0,0.0,0.0,0.0,0.000154961,0.0,0.0,9.6039e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000551785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1333098,24.3124,34.0915,29.8337,23.1111,19.6916,14.3432,43.3878,20.9876,42.9263,18.2252,21.9887,36.7367,31.2753,29.1899,24.6508,31.1213,15.1557,29.5048,17.811,34.427,25.4271,16.4728,21.4164,20.6784,65.5096,60.0644,22.2261,19.9613,57.941,14.296,23.9,24.9931,19.1229,5.03307,19.8769,152.167,54.3387,48.3983,53.8187,39.3377,31.7372,26.3871,23.5736,24.0731,53.632,38.3036,13.0614,23.2718,29.5922,46.8562,13.0098,116.122,44.8787,4.77671,30.8912,40.0929,23.4886,27.3928,24.6457,58.0993,27.3611,36.121,17.955,18.1134,31.4522,30.8642,19.4874,26.5371,23.9377,58.2505,21.8446,382.044,40.2689,62.7202
