target_id,DM_I_24H_2,LB_NO_0H_1,DM_NI_24H_2,LB_I_48H_3,LB_I_9H_3,LB_I_6H_3,LB_I_24H_5,DM_NI_48H_4,DM_I_48H_4,LB_NI_6H_4,LB_NI_9H_4,LB_NI_24H_3,LB_NI_48H_5,DM_I_24H_3,LB_I_48H_2,DM_NI_24H_3,LB_NI_3H_1,DM_NI_48H_5,LB_I_9H_2,LB_I_24H_4,LB_I_6H_2,LB_NI_6H_5,LB_NI_9H_5,DM_I_48H_5,LB_NI_24H_2,LB_NI_48H_4,LB_I_48H_1,LB_NO_0H_3,LB_I_3H_5,LB_I_6H_1,LB_I_9H_1,LB_NI_3H_2,LB_NI_24H_1,DM_NI_24H_1,DM_I_24H_1,LB_NO_0H_2,LB_I_3H_4,LB_NI_3H_3,LB_NI_3H_4,LB_I_24H_1,LB_I_3H_3,LB_NO_0H_5,LB_NI_48H_1,DM_NI_48H_1,LB_NI_3H_5,LB_I_3H_2,DM_I_48H_1,LB_NI_9H_1,LB_NI_6H_1,LB_NO_0H_4,LB_NI_6H_2,LB_NI_9H_2,LB_I_3H_1,DM_I_48H_2,DM_NI_48H_2,LB_I_9H_5,LB_I_6H_5,LB_I_24H_3,LB_I_48H_5,DM_NI_24H_4,DM_I_24H_4,LB_NI_48H_3,LB_NI_24H_5,LB_NI_6H_3,LB_NI_9H_3,LB_I_9H_4,LB_I_24H_2,LB_I_6H_4,DM_NI_48H_3,DM_NI_24H_5,LB_I_48H_4,DM_I_24H_5,LB_NI_48H_2,LB_NI_24H_4
I_6H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_648590,26.0,80.0,20.0,50.0,51.0,44.0,52.0,35.0,64.0062,47.0,112.0,83.0,71.0,42.0,48.006,74.0,78.1963,62.0,29.0,55.0,63.0,43.0,59.0,8.00554,36.0058,23.0,77.0,50.038,27.0,35.0,53.0405,22.0,60.0202,38.0159,77.0165,59.0,17.0,56.0,36.3794,95.0,44.0114,43.0517,62.0,18.008,26.0,4.0,23.0083,74.0,27.0,161.906,33.0046,50.1606,53.0073,35.0101,61.0326,56.0116,52.0142,58.0,59.0,31.1583,39.0,63.0596,52.0,45.0,36.0735,57.0,48.0,41.0136,24.0,15.0,28.0,28.0,50.0,25.0
DM_I_48H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_479387,32.0607,114.032,12.5765,39.7581,35.3464,65.8499,43.4415,33.0712,57.5119,29.6844,87.8758,59.1037,82.099,20.3028,51.3474,60.9896,60.151,47.2433,26.1314,61.2635,34.0016,41.1301,71.8214,368.033,36.5048,28.3682,63.2929,71.2841,59.9687,41.3283,37.1909,22.1632,34.1791,27.8348,47.0207,64.0067,11.0047,50.4947,29.5556,117.977,36.7932,67.8287,82.2224,26.2695,30.0344,7.02142,32.9719,34.8039,23.4227,167.705,47.4367,39.2375,64.6413,43.3843,58.1646,48.9472,61.6177,68.5312,55.1465,55.0428,64.0345,70.5024,58.1951,66.4665,56.629,36.2595,59.4036,38.7811,33.5437,18.2844,37.4265,32.5567,43.2775,34.0113
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1748596,72.638,350.174,32.5597,129.883,98.199,87.5552,142.633,105.28,115.051,103.897,298.988,184.057,142.421,62.8999,102.265,97.2288,171.919,107.882,74.9661,115.449,102.1,101.01,168.367,1088.29,113.841,73.4231,171.543,177.624,152.124,90.4138,89.3272,110.34,118.104,67.0858,143.452,163.09,37.8654,144.095,57.233,249.32,113.554,197.744,235.537,61.2262,50.6029,23.7234,74.9333,91.0207,47.9184,572.441,87.3136,93.9215,127.631,74.1557,85.6443,152.46,136.856,115.868,110.422,116.497,113.547,131.672,116.142,88.71,81.6694,56.9552,174.08,60.7372,71.086,53.0457,92.4957,64.0379,91.5697,100.119
I_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1018327,29.4205,171.23,18.9862,46.94,51.0891,47.6814,71.5134,19.4521,41.4161,38.0627,116.328,83.7043,73.9135,20.9322,28.8787,44.1164,62.5925,44.9709,23.6768,67.8638,43.1272,51.3489,19.6484,325.567,42.5051,15.5378,63.3405,70.2347,38.8674,30.7505,29.7274,18.7425,44.4202,29.0636,51.3635,44.2379,22.165,59.3416,13.9972,89.0477,37.4176,53.8543,75.4838,20.4766,30.499,11.4675,32.5901,66.2636,8.8095,247.774,24.0393,25.5701,47.0704,37.4389,43.7503,38.1941,53.1009,36.4548,41.9696,49.9628,39.5425,51.4263,43.2422,49.9296,25.3425,37.7891,48.947,39.7041,25.2153,30.0179,13.4864,11.8944,48.5096,20.5094
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_966966,25.4685,237.556,40.0277,160.09,77.9596,66.6513,116.479,83.416,79.2542,47.4277,180.179,105.946,115.229,40.9215,79.3142,62.84,102.567,84.9946,35.1577,73.6078,64.0114,85.7089,116.298,814.176,59.2149,29.1981,120.922,121.588,97.5604,54.5767,58.0721,82.8471,62.2385,51.468,79.6505,133.196,36.4648,106.811,35.0413,149.34,105.711,125.492,172.144,27.9206,63.4789,9.18952,48.4367,71.4641,25.1901,390.304,74.797,44.8046,106.57,55.5902,66.7606,87.2145,71.7467,102.935,116.762,62.9098,77.7582,98.6613,88.4683,68.3623,41.5784,46.7655,50.1844,63.189,46.9669,43.9831,69.8412,54.432,73.5583,79.994
I_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_992017,23.85,130.354,17.042,45.1736,35.8493,51.6112,29.2901,28.2435,47.8495,40.9232,116.849,68.5783,52.3522,27.4652,71.992,54.0441,65.5677,67.0828,33.1126,35.1613,33.7766,40.4733,40.897,419.952,68.2105,22.8075,55.2061,67.2387,55.104,40.5536,47.1965,40.4989,45.7563,24.1212,68.352,63.6614,17.6075,45.6285,15.9016,104.322,59.6362,55.5465,103.552,24.1772,27.1097,9.55934,23.102,34.5464,25.6929,220.126,38.1977,53.6888,63.7795,48.1857,43.6049,40.4816,55.3896,44.1658,53.0918,47.3034,60.7139,61.1045,44.2369,44.6225,16.4258,43.4071,80.4255,44.9516,26.0361,19.0412,40.1796,37.1501,54.7441,33.9829
NI_48H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_847366,4.06214,13.9263,0.0,0.0,0.0,16.0901,1.0081,1.00323,1.01073,0.0,0.0,8.04162,0.0,1.00777,1.01548,4.05265,23.2527,10.0337,1.11834,0.0,6.1453,1.19586,0.0,0.0,0.0,4.03482,16.1736,6.40296,1.44162,0.0,0.0,0.0,0.0,0.0,0.0,19.7471,0.0,1.01326,1.5011,2.02086,5.16593,1.01907,12.0744,3.05134,2.14424,0.0,0.0,2.00922,0.0,2.08205,2.01492,0.0,1.00625,0.0,0.0,0.0,0.0,8.00568,0.0,1.00952,6.18247,3.02569,0.0,2.04786,0.0,0.0,0.0,0.0,3.01754,0.0,0.0,9.24767,6.53717,0.0
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1691878,92.0581,649.93,44.9545,240.448,129.182,173.357,177.498,169.77,177.12,112.914,343.627,293.958,189.101,106.051,188.286,152.622,257.555,132.918,92.8764,147.682,141.674,223.468,207.193,1743.98,98.5026,115.551,301.494,283.189,193.278,109.691,169.659,169.301,150.176,101.902,225.825,203.638,74.2167,220.346,101.349,393.293,186.712,218.184,367.15,91.1958,120.56,16.3249,82.555,150.294,79.0335,905.757,172.941,104.394,224.611,169.816,178.285,192.799,179.403,215.702,223.212,219.44,203.887,308.553,168.748,189.489,130.02,117.265,240.726,89.067,141.807,90.6073,139.325,100.688,157.697,121.448
I_6H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_722888,58.5441,359.395,31.1938,138.317,101.404,93.1491,117.467,90.2198,144.167,111.945,205.62,165.7,152.384,58.2801,100.451,109.557,190.354,98.1137,77.7822,82.1716,87.87,123.346,142.971,812.418,101.226,63.5912,184.063,127.294,134.927,83.0515,126.468,64.9777,150.69,74.6839,134.677,157.395,35.2266,137.091,58.7014,280.427,147.72,169.892,216.817,51.7924,68.536,16.0034,84.1488,155.406,63.9901,503.711,86.3288,81.8401,144.853,86.6582,104.071,126.625,158.058,152.72,117.764,102.746,102.515,122.881,93.5413,99.0981,106.975,100.342,154.953,112.066,68.7691,57.2762,66.8515,60.3099,113.223,85.3224
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_1198089,28.7136,231.601,25.4104,83.7473,64.0057,54.8115,68.0688,52.8102,69.8947,50.8061,129.471,91.5736,65.8659,39.5285,50.5894,62.4456,124.511,78.2894,52.9695,68.8226,66.3608,57.6735,91.8213,679.769,58.5445,20.3459,93.3268,113.485,70.4712,40.2462,99.4093,46.9817,98.1128,36.786,67.535,89.6687,26.5745,79.5533,40.5318,158.392,61.3331,113.563,119.951,27.7135,47.5329,11.3435,54.3599,84.7362,29.5405,275.163,62.8556,54.731,79.8073,76.5875,64.3068,78.5996,77.5365,77.532,78.1957,66.6433,60.7468,88.3541,92.6342,65.6142,32.0571,50.4466,65.5239,46.2823,58.162,23.8881,54.205,40.6109,70.8031,39.4722
I_6H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_581962,22.0258,143.002,12.5912,55.6908,42.818,39.0836,41.5125,39.1422,45.7409,33.7736,111.659,97.2252,42.2005,24.5617,61.6557,31.3486,67.4538,27.6306,20.3495,39.0152,35.8374,37.624,23.8712,466.437,34.7322,18.6212,54.3675,69.0292,59.193,36.0537,28.4654,46.1114,46.3508,30.2632,44.1563,64.2113,16.505,65.1001,14.6787,116.211,40.3133,63.9209,85.9279,16.5793,29.6912,0.0,31.9867,40.5569,25.3932,199.818,29.083,67.3956,47.0895,40.1796,44.9172,30.663,48.299,80.3938,57.5418,44.4549,55.807,74.9689,37.7693,36.5412,21.9602,28.4041,55.37,29.2796,29.4988,20.2483,22.9851,16.5955,34.149,38.1493
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1458816,38.4214,154.112,13.646,79.4492,100.915,91.1351,72.5121,45.3973,110.608,75.1061,277.105,115.444,123.874,54.2858,97.6708,95.0504,92.5775,69.7049,44.3607,98.5652,100.707,76.2533,118.252,253.722,59.9126,29.3391,116.284,81.2892,55.3457,63.9916,103.597,87.73,102.389,43.3147,105.38,106.655,28.2092,91.5619,49.9914,164.156,86.4463,104.623,127.674,35.3801,42.3615,7.25594,50.7205,63.4607,23.0081,309.374,55.7997,75.2203,71.7487,64.972,89.1203,118.524,86.0431,76.7075,88.5092,86.2166,87.1094,92.944,114.765,75.6699,55.6143,74.0127,87.6691,66.516,51.4654,31.0084,58.9146,51.1137,56.5983,50.4615
I_6H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_1002253,9.03504,44.054,6.23702,14.6303,4.00366,20.0373,19.059,21.4122,13.0697,7.04377,44.0423,29.1356,29.1099,11.0285,22.3089,21.0665,16.5225,20.0196,9.04572,13.0088,12.2359,14.0369,383.225,12.1288,11.0184,7.40672,26.4732,20.5271,11.1437,11.036,21.6941,16.7561,8.0345,7.03994,12.4129,31.999,6.03575,18.2295,8.24712,35.1198,19.0558,15.4475,24.0582,4.00414,18.0743,2.22654,2.11604,14.0336,7.90811,106.308,11.0269,12.0226,17.0684,38.8353,10.0427,31.0799,28.0597,20.006,25.0895,22.1015,24.2396,14.5319,26.9679,11.3607,13.0093,15.0494,22.0481,15.8705,6.48641,8.07421,31.273,7.19031,17.1145,12.0271
NI_9H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1185904,71.3108,372.878,31.9991,101.262,97.2394,86.061,119.556,117.042,160.29,112.338,191.865,141.655,146.199,78.5175,116.262,111.218,174.86,141.154,63.4582,97.5023,81.3208,130.722,151.882,870.17,104.718,44.5386,121.222,165.114,166.632,97.1105,104.155,81.1166,92.0032,77.0128,137.32,158.151,45.9807,131.189,32.6794,207.421,134.084,183.241,220.692,62.6134,61.9369,13.6929,63.1747,92.683,75.4452,458.503,71.6882,89.6134,139.596,82.7731,66.6204,111.192,136.355,134.813,152.98,132.563,109.992,139.076,98.8741,126.446,78.6681,88.9624,91.133,108.782,61.6921,52.3481,103.987,58.9368,91.2717,94.6047
NI_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_756994,19.7866,111.205,19.3505,48.8165,34.1069,37.2584,51.3813,25.6645,24.8158,32.9374,17.6001,80.6771,38.7905,13.2873,27.1267,32.6162,73.8534,29.5414,16.5443,16.0868,29.2536,29.3345,18.4581,250.414,42.5822,20.0045,55.1864,55.9645,54.2977,23.0948,15.8731,29.5048,3.91533,27.493,52.4624,36.701,42.0318,31.487,19.372,112.581,30.8851,40.2767,68.4482,13.3385,34.7694,5.85231,34.8557,34.07,10.4796,144.961,21.1326,65.9433,33.2318,25.3839,31.9384,93.4327,37.3176,40.6485,30.3327,26.9831,23.7774,36.0795,30.5505,30.4405,21.7064,25.1321,20.4946,44.9062,15.1525,22.5527,21.7924,27.7375,24.2898,19.3876
I_9H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_880990,45.3539,189.449,23.4574,162.589,64.8992,67.2889,81.1465,69.3782,69.7438,45.1533,117.541,169.38,93.6311,41.0747,86.4313,53.6959,111.056,87.6347,44.4951,82.1933,56.3827,63.7303,118.251,538.581,87.6619,34.5785,80.204,90.6073,69.3489,59.3997,93.0299,57.8247,80.0914,38.9687,67.174,89.9552,23.7972,98.4968,63.6291,125.56,102.226,108.946,118.075,35.8795,45.1899,12.8196,53.6225,49.5688,39.1063,313.61,67.6022,69.8967,75.1733,72.7363,68.3849,70.9788,102.405,91.8513,80.7964,77.0838,54.1126,113.169,78.7534,70.2943,62.9473,43.1426,85.184,53.9907,46.1577,25.5871,69.5639,44.2294,71.703,47.2215
NI_6H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_365313,5.07542,9.13433,3.02154,2.01093,8.03685,5.03446,4.07712,3.02537,3.0098,2.00835,11.0219,2.02279,5.02173,4.03464,7.07524,8.06773,8.04076,6.02132,6.04276,5.01141,4.04056,3.01158,8.06488,1.03692,4.01311,0.0,7.02319,7.05116,7.1214,4.02444,3.03778,4.04379,2.00929,3.01728,3.05807,6.1085,2.12124,5.07814,2.02334,7.01718,5.04588,8.17826,9.0429,4.02529,4.0488,0.0,6.02108,4.00732,2.00961,23.6053,9.05622,9.03847,4.03297,1.00254,2.01953,13.0553,7.0266,6.01901,5.02045,4.05498,9.11039,0.0,5.02386,5.01668,2.00123,4.04772,10.0944,4.02408,8.10005,2.03677,4.01652,5.07076,3.09396,2.00892
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_116195,43.0736,138.592,24.0262,73.1189,59.0458,64.0192,48.0082,42.5234,88.1064,43.0847,215.027,89.0818,83.9565,40.0212,53.0315,63.1555,73.7856,63.0555,54.0789,48.0397,84.4186,73.0461,52.3861,32.0168,39.0176,38.489,84.0696,70.0531,53.5113,27.0353,65.4279,45.0232,67.0593,46.1295,73.0359,84.182,19.0241,68.8446,29.0968,126.047,100.469,92.9465,112.04,22.0228,40.4409,3.04598,33.5711,71.0661,38.482,189.788,63.0617,69.0529,54.9022,53.0221,38.4481,93.6051,56.0411,76.0147,71.0574,48.0932,61.078,60.0971,69.3679,58.1121,61.0128,69.0355,58.0413,40.1389,50.144,25.1742,46.0793,41.0954,63.2195,32.029
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_167816,48.3048,207.247,20.1814,102.219,77.7669,63.0391,62.1045,41.9505,75.4417,43.0836,186.814,90.7351,96.0271,36.2194,87.6353,59.3092,114.81,94.68,44.2739,59.1846,69.6292,77.7163,149.185,591.323,56.7771,22.7804,64.5071,66.9956,98.0476,48.8014,40.324,53.1294,130.413,27.8943,47.6803,80.6006,26.6189,60.2828,23.9623,170.68,77.9501,66.3647,115.65,34.3169,55.1498,5.85737,49.6583,73.2627,45.8802,297.601,57.1039,47.9218,105.553,74.8565,75.6493,104.679,76.8464,72.9894,81.3024,60.0775,80.774,55.3558,73.429,67.9275,45.1697,57.5081,107.084,73.3189,44.0969,41.3642,57.4312,31.9046,67.9374,31.3285
I_9H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_741620,19.2254,64.2041,8.06939,16.1038,21.1663,52.2299,29.1656,10.1247,51.5352,26.2042,81.0638,43.1882,34.1697,14.0292,33.3219,26.1541,48.5967,22.1048,52.0383,22.0458,21.5893,29.1599,35.9882,4.02252,24.0514,14.7605,42.5562,35.572,31.7578,18.0589,37.8683,19.9151,51.3659,21.0777,31.115,34.1363,12.7815,94.5278,14.7748,57.336,23.277,38.9385,58.3022,10.2328,14.8399,2.29403,25.7264,29.4082,5.15819,100.626,21.1017,50.8419,33.8899,31.3162,29.1353,45.9936,20.11,30.0591,36.3511,26.2888,37.5358,23.2803,41.4119,26.6956,16.7328,27.2497,29.1064,27.1343,17.1707,5.42655,20.9216,10.1377,32.4176,19.2306
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_355571,38.8036,160.311,24.8332,60.8001,58.969,79.984,61.0493,67.2666,76.4918,42.8453,152.9,143.058,81.5544,51.8843,85.6645,75.9361,101.078,79.9156,30.0132,70.969,62.2655,70.8902,114.045,446.432,45.3095,38.0971,92.2424,87.2095,91.7577,47.5227,75.0416,55.5807,86.0796,40.6333,65.2589,95.9844,32.3522,94.9157,20.1891,88.2311,66.6722,83.3613,121.549,37.4664,57.5425,10.0995,55.7608,61.9536,38.8988,306.033,40.113,54.7493,72.6426,66.5797,66.6216,128.19,78.467,76.6186,70.2318,54.5426,74.2661,105.744,71.6157,79.4086,31.5876,53.2114,96.6099,43.465,45.3337,33.9811,37.9387,47.2263,32.9133,58.9123
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_750724,41.1509,168.98,19.5627,76.4448,62.3439,47.0648,77.1075,50.2072,85.249,52.7285,181.741,95.4329,71.8027,33.0463,40.7186,81.6839,89.2131,63.6555,38.2563,90.9049,61.1885,57.9518,82.8651,208.808,48.6271,46.9942,103.858,91.2382,48.0308,45.7326,88.9971,53.7871,65.5759,44.5172,65.781,83.4031,23.255,85.3452,27.957,140.547,82.8709,85.9458,89.5635,42.4658,40.6135,8.52379,56.6661,69.8691,32.358,324.848,63.077,39.3709,77.004,17.216,71.2383,78.5978,85.3499,65.4737,83.6217,69.887,54.5325,80.8802,54.3354,79.4147,50.0422,51.9695,64.9269,47.8217,39.33,19.232,65.3957,44.3552,56.7205,45.2862
DM_I_48H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_844169,1.19456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16597,1.20321,0.0,1.33913,1.19865,17.0677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.30778,0.0,6.73443,0.0,0.0,0.0,1.14262,0.0,0.0,2.60778,1.46892,2.68947,6.25811,0.0,2.11803,11.6718,0.0,0.0,5.58316,0.0,0.0,0.0,0.0,83.7519,0.0,1.34225,0.0,0.0,0.0,0.0,0.0,0.0,1.1026,1.30315,0.0,1.16438,0.0,1.27093,2.27392,0.0,0.0,0.0,0.0,0.0,10.309,0.0,0.0,0.0
I_6H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1273503,8.72686,0.0,10.4142,0.0,0.0,1.31966e-06,0.0,0.00982667,4.62133e-08,2.24276e-05,0.0,0.0,0.0,5.48356,5.0773,0.0,1.73436e-08,0.0,0.0,9.99158,0.0,0.000195243,0.00978393,0.00109827,0.00231885,1.32226,12.0683,4.63395e-06,16.1581,1.80242e-05,4.15132e-05,0.0,6.99106e-07,0.307827,0.0,5.99815,1.13705e-07,12.7333,6.03323,0.00984377,20.8104,0.0,28.6342,0.00912878,0.0,0.0,6.21739,3.59334e-06,0.0,5.01339,0.0,0.0,0.0,6.86911,0.00973771,0.0,1.41909e-05,7.89558e-07,19.2198,0.0,0.0,0.000118978,0.0,0.0,16.6889,6.26626,0.0,3.61534,0.00176714,0.0,2.20823e-05,5.75338,0.0,0.0
I_6H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_751977,46.5479,253.287,24.234,74.2839,52.0531,64.6261,54.7951,62.1454,91.0049,71.0931,94.6212,108.083,109.944,49.3864,78.9586,69.7558,94.6215,68.3683,36.5151,78.5517,65.2525,90.0714,79.837,700.369,66.8256,41.8013,94.6813,98.8964,73.3183,49.16,80.683,60.5858,62.4256,41.7126,90.5759,101.995,22.2803,88.5089,34.6529,142.942,85.3666,97.3957,181.892,27.2325,64.4686,9.28521,87.8274,75.1457,32.1406,362.229,49.5659,86.3748,93.5745,54.6689,64.9154,67.5464,62.5464,76.763,67.1712,77.9277,69.5953,64.3718,59.5658,67.0394,59.8968,47.2972,81.0987,56.655,68.8362,36.2042,46.2156,46.2524,56.1585,62.9085
I_9H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1904144,11.5484,48.2892,10.661,6.7454,12.4076,10.4137,3.76396,12.3662,12.2892,22.0226,31.3871,15.8738,12.0353,7.23641,11.5062,10.2699,23.7551,14.5223,6.99822,18.5622,14.6482,11.5611,14.7337,213.479,8.85668,4.29031,12.6304,7.26194,20.2442,3.2653,18.4932,12.7609,17.9024,6.64359,10.1256,16.6728,8.2245,26.8986,9.53405,24.7983,18.1613,16.2311,31.1576,7.0026,4.99963,4.99615,9.80181,15.2721,8.50356,63.6309,6.55877,20.7361,14.3196,10.5914,10.193,14.958,7.53178,16.6748,18.3971,9.27618,16.6186,9.71423,18.2212,17.0294,10.3704,9.53347,13.6208,21.9747,9.90745,1.6708,10.6266,14.1149,13.6895,13.3438
I_6H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_99436,14.0716,29.4616,8.11131,27.0312,23.0609,20.2539,19.558,10.0323,37.9751,22.293,56.1718,48.3395,32.2442,23.0483,19.5902,28.4432,32.2447,16.0342,12.0781,15.0539,21.6166,15.0555,24.0894,3.01222,20.0614,20.3229,29.3638,19.2238,11.1445,19.121,28.3925,13.1672,13.0591,19.2527,21.6941,13.175,11.1494,26.158,6.05131,46.404,22.3687,17.4954,35.1373,8.03505,9.07549,1.00604,16.4957,20.0265,9.09772,77.0863,18.0787,9.01446,21.1986,21.0866,19.1745,16.0584,17.303,31.0792,27.5698,26.33,23.1077,19.1592,24.1109,25.112,7.00805,20.5183,15.1336,21.1383,7.14643,4.02399,12.0755,13.409,23.134,14.3651
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_942763,3.05098,51.0503,9.72494,14.9232,18.5982,11.3493,27.9659,37.2574,12.2951,11.9682,35.4305,25.5012,33.5347,7.29672,29.8249,15.4436,35.0221,23.9285,15.7641,20.4408,18.1968,15.3802,19.089,202.946,13.0892,3.42019,33.3751,19.7961,14.4356,14.1088,10.2025,8.48518,10.9732,13.7878,19.7449,29.3475,1.56829,25.5299,7.87612,32.7588,26.2862,34.8366,35.9016,4.3655,3.20099,1.98319,20.7309,17.5372,4.4171,96.5545,28.0723,8.01431,25.1543,12.4816,14.5979,24.259,19.9312,17.4888,16.1133,22.9635,28.6258,12.8405,20.9487,16.7156,7.37472,22.3678,31.2922,18.2907,15.4566,6.59582,18.1294,15.2749,28.3999,13.1722
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_263347,12.0192,91.3267,4.95159,26.327,18.9008,33.0458,39.1327,36.1962,35.1583,11.4437,107.927,69.3897,58.2782,17.1756,51.7461,38.9597,33.3283,30.0137,27.4842,34.1606,56.4268,31.1679,44.4339,463.826,28.8258,13.668,62.4556,59.1548,39.4463,18.7773,55.6097,15.1815,25.3181,12.7753,22.5699,44.5121,5.04648,49.909,8.69204,72.4774,60.3227,47.3488,69.5044,11.3987,30.6367,9.03599,27.1708,25.9826,18.4714,208.949,28.4262,36.8439,40.308,17.1227,17.2551,23.216,18.9922,44.0676,40.6329,19.1438,45.1035,63.1342,14.5205,30.3238,4.22474,24.1977,19.0344,20.1909,13.2394,20.4108,25.1562,30.18,27.4625,30.1238
I_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1383164,39.0668,144.574,30.0327,81.103,56.3139,71.6912,56.0177,41.0206,92.1109,62.173,203.025,95.0604,134.116,45.0701,67.5989,92.5315,118.728,87.0532,56.1337,70.0476,72.4145,85.789,55.4676,21.011,59.0266,34.1837,132.086,77.0677,69.1322,50.1236,79.5988,63.0429,90.0814,48.1351,102.06,87.9482,19.0241,81.5946,41.9776,130.066,71.6416,80.5603,131.664,22.0228,52.9335,14.4566,53.0688,79.0551,29.2405,237.749,66.7261,117.003,82.6179,79.033,72.0828,96.6697,80.0374,88.2058,87.0861,77.5918,85.1293,59.1577,90.0727,56.1471,49.0368,75.0386,80.6763,57.685,36.575,26.1811,48.3737,43.1357,75.2254,37.04
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1629879,12.4098,96.0873,7.37354,28.546,21.8885,20.0116,38.9153,36.0667,30.7461,20.6546,73.0553,43.9156,46.9895,14.7248,31.5427,20.5674,34.6816,30.0079,20.9433,26.2932,33.2083,24.3105,9.00116,246.483,43.3892,3.37184,56.2165,49.871,24.644,29.0597,28.2002,21.6907,25.2549,15.2321,42.7425,40.2441,10.2054,40.8176,15.2077,81.0545,26.8802,59.4212,77.1635,8.49175,12.1064,3.40416,19.9293,32.9622,18.0563,133.605,28.3677,20.5709,20.3534,31.091,28.164,30.9051,18.8068,40.3287,44.1825,26.7226,27.5213,28.1639,35.3506,32.1254,14.8549,26.3236,32.8553,13.3272,18.5933,10.2149,34.9246,26.5085,30.7863,30.3602
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_784356,3.0466,88.1415,8.07848,17.1603,30.3113,7.03941,62.3882,7.0226,9.20635,46.6356,10.014,10.1131,13.2956,11.042,9.23178,10.1119,16.7618,9.29138,70.0934,10.0149,9.711,155.573,19.2986,1.01177,77.2365,9.56932,28.7169,8.42453,8.35111,2.02045,9.67682,4.81141,11.8516,3.01983,13.1286,59.674,6.02618,5.06629,32.6262,141.93,35.7028,72.5157,14.7124,3.02822,2.26721,3.19985,20.5469,11.0507,13.4124,34.1532,5.08505,7.01485,12.1813,9.2353,7.0636,20.9603,14.8788,2.02743,17.3867,44.7064,9.74448,4.03425,9.06288,7.5323,5.66406,55.7654,8.01989,7.03623,8.44921,5.36169,11.816,10.216,22.7694,13.3717
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_875746,32.1025,117.837,17.6373,81.1636,50.9611,47.0032,44.2623,44.2772,64.6005,42.6069,125.988,89.9862,94.2769,41.1355,53.2061,70.1479,89.7473,69.6178,34.3354,57.8592,62.575,50.8094,83.0641,12.0063,62.687,30.0359,82.7387,67.2738,54.3662,37.5824,65.3774,49.0483,80.1025,32.173,62.8936,85.4736,15.6966,54.0998,27.8787,96.4654,68.4268,63.4111,90.4516,35.9107,26.6529,2.00225,22.4682,72.49,15.3549,219.888,46.3621,54.0414,49.112,51.3558,54.87,69.2416,64.7358,57.9941,84.0691,63.2633,71.6769,62.9935,64.3808,49.634,52.6442,69.1312,51.7827,38.779,39.8098,13.2924,45.7641,41.4225,59.6926,44.8578
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1508373,70.6422,492.91,42.2432,148.983,147.294,123.275,105.06,145.304,120.115,110.18,274.801,296.527,173.146,41.7979,164.262,124.807,233.29,146.174,86.8736,124.658,137.054,134.454,61.7285,1791.0,157.548,55.2326,209.225,249.504,161.778,147.121,148.777,122.945,240.63,105.162,162.176,208.241,29.6933,151.752,93.6064,323.8,161.79,236.362,285.585,62.3359,95.672,32.0791,124.357,124.386,85.7358,773.861,124.542,197.315,156.803,142.991,132.173,139.195,159.17,214.09,130.535,138.09,107.149,148.899,181.227,156.026,79.0626,111.754,188.917,94.3066,88.1635,91.3539,135.946,74.7136,134.089,78.5957
