target_id,DM_NI_24H_1,DM_I_24H_1,LB_NO_0H_2,LB_I_3H_4,LB_NI_3H_3,LB_NI_24H_1,LB_I_48H_1,LB_NO_0H_3,LB_I_3H_5,LB_NI_3H_2,LB_I_6H_1,LB_I_9H_1,LB_NI_24H_2,LB_NI_48H_4,DM_I_24H_3,DM_NI_24H_3,LB_I_48H_2,LB_I_9H_2,LB_I_24H_4,LB_I_6H_2,LB_NI_3H_1,DM_NI_48H_5,DM_I_48H_5,LB_NI_6H_5,LB_NI_9H_5,LB_NI_24H_3,LB_NI_48H_5,DM_I_24H_2,LB_NO_0H_1,LB_I_48H_3,DM_NI_24H_2,DM_NI_48H_4,LB_I_9H_3,LB_I_6H_3,LB_I_24H_5,LB_NI_6H_4,LB_NI_9H_4,DM_I_48H_4,LB_NI_48H_2,LB_NI_24H_4,LB_NI_6H_3,LB_NI_9H_3,DM_NI_48H_3,LB_I_9H_4,LB_I_24H_2,LB_I_6H_4,LB_I_48H_4,DM_NI_24H_5,DM_I_24H_5,LB_NI_48H_3,LB_NI_24H_5,LB_I_3H_1,DM_I_48H_2,LB_NI_6H_2,LB_NI_9H_2,LB_I_9H_5,LB_I_6H_5,LB_I_24H_3,DM_NI_48H_2,DM_NI_24H_4,LB_I_48H_5,DM_I_24H_4,DM_NI_48H_1,LB_NI_3H_5,LB_NI_9H_1,LB_NI_6H_1,LB_I_3H_2,DM_I_48H_1,LB_NO_0H_4,LB_NI_48H_1,LB_I_24H_1,LB_NI_3H_4,LB_I_3H_3,LB_NO_0H_5
I_9H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1904144,16.4329,12.7955,31.4868,16.5976,35.0484,3.22235,13.6448,7.41892,30.7137,18.1251,18.2443,19.7922,0.0,5.4447,0.0,11.8214,24.2971,0.0,29.7127,15.1984,36.3952,6.82628,218.62,18.8827,14.7115,7.96167,22.4497,22.306,59.5579,18.261,13.9411,20.8892,11.6312,22.7662,8.79424,14.4528,14.7967,22.9198,8.0827,18.7961,16.1356,0.0,12.9639,6.03545,33.0119,33.3099,15.2764,0.0,7.89144,6.80877,12.2487,20.0861,8.09808,8.9719,6.40304,9.83164,0.0,29.3488,14.6263,8.36508,14.6675,2.17835,6.43558,10.8117,8.80398,10.6756,3.32084,14.753,67.7241,26.0374,36.9136,4.0654,15.0649,23.5174
I_6H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_99436,2.04283,2.20428,1.05883,0.0,0.0,1.05012,0.0,0.0,0.0,0.0,1.05078,0.0,0.0,0.0113612,0.0,1.34817e-07,1.56158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0214,0.0,8.09953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16396,0.0,3.21707,0.0,0.0,0.0,0.0,0.0,1.40444,0.0,0.0,0.0,0.0,1.03619,0.0,0.0,0.0,0.0,0.0,3.25023,0.0,0.0,0.0,26.0253
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_942763,5.94498,13.0418,18.8336,0.0,23.4529,4.50948,31.0793,14.2364,9.7704,6.57955,9.65421,11.2722,14.7126,2.41791,5.43951,15.7035,21.3928,19.063,13.163,8.50399,25.2431,19.1866,188.352,9.78196,7.90149,19.2362,34.1328,0.0,34.6817,13.0333,9.24993,26.1448,20.7765,5.12356,29.1316,5.61407,25.2414,8.59802,29.6222,14.2203,8.07778,6.70488,8.0333,16.746,23.3508,11.1999,17.4348,3.83679,14.4817,10.6081,23.2357,23.3726,13.9118,17.6348,0.0,15.1437,7.85121,12.7641,10.6469,20.3588,14.9663,14.7427,5.30764,2.07059,9.16014,1.60364,2.22183,15.7001,87.4542,27.9028,24.5301,8.77179,18.0533,29.4764
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_263347,11.009,20.5433,37.5166,2.80908,43.9982,35.2334,61.4168,51.3538,30.3175,5.71894,15.49,55.3476,19.1299,13.4916,3.69737,41.609,38.7602,22.5292,15.9833,54.0424,36.1276,24.8075,444.626,22.699,41.4364,50.8157,37.1779,9.49154,78.3167,22.0993,2.06948,21.7479,12.0563,30.4932,41.0865,12.3572,70.154,32.4201,26.0704,25.3145,27.9022,4.86689,16.4913,23.4549,14.2501,5.66904,18.3531,23.7986,21.561,52.2765,15.5252,32.6381,19.8826,22.7582,29.4211,28.5546,12.9424,41.0723,13.9993,10.208,33.4335,44.2946,6.59443,38.1541,30.4617,15.9827,7.11294,15.5537,184.339,77.3534,64.9905,7.14012,39.2964,32.1159
I_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1383164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.59929e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1629879,6.64817,23.0374,25.0088,7.28695,28.1622,16.0087,39.8466,42.2906,12.4566,15.6672,21.9997,21.2436,35.2185,2.36142,5.77512,15.4516,22.647,10.2617,12.4732,17.3331,18.5859,14.6369,203.064,12.2952,0.0,26.1435,25.6276,9.22785,68.5487,16.1408,6.17713,30.2572,9.94707,12.4522,21.8729,14.1176,21.8168,15.3233,22.0646,22.5699,19.5649,10.7941,12.5093,13.3084,26.0522,9.87292,20.8448,4.70047,15.5375,18.3803,25.5601,11.4571,22.296,14.7719,19.3593,11.1014,14.6821,26.2336,19.0566,14.2518,29.6935,19.8413,8.29612,7.96941,20.5546,13.14,3.62912,11.897,99.2248,46.6654,58.3684,10.8922,18.2869,47.0322
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_784356,0.0,2.10556,82.2071,4.73359,0.0,332.846,8.82045,0.0,96.1923,6.52157,0.0,0.0,72.7082,7.7076,12.2584,0.0,0.0,28.2786,0.0,3.54634,16.9858,1.03509,0.0,159.088,0.0,1.1401,0.0,0.0,81.6044,2.16909,1.06595,0.0,0.0739058,0.0,57.2932,37.6457,0.0,3.28823,1.14057,3.11142,6.03046,56.8534,0.0,31.6002,0.0,2.0924,9.75256,2.40127,0.0,0.0,0.0,0.0,1.34363,0.0,0.0,0.0,0.0,1.0563,1.07919,42.3076,1.09422,6.30195,1.06602,7.30568,1.10027,5.11998,2.262,16.951,17.6837,11.2928,129.285,29.4797,31.371,75.1658
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_875746,0.0,0.0,2.70239,0.0,0.0,0.0,0.0,1.01273,3.08147,0.0,1.48943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00052,0.0,0.0,0.0,0.0,6.00456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64218,0.0,0.0,6.89502,1.18961,0.0,0.0,3.12924,0.0,0.0,0.0,0.0,0.0,0.0,1.75636,0.0,0.0,0.0,0.0,0.0,0.00390628,1.00655,0.0,0.0,0.0,0.0,0.0,0.0
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1508373,81.0408,142.664,164.102,18.7239,123.571,234.933,137.87,193.185,128.989,97.4532,115.503,99.1203,131.492,65.1488,38.6683,105.986,132.817,65.0826,102.684,109.064,197.827,117.42,1619.69,122.308,26.1587,224.288,135.663,56.2488,418.477,126.755,41.8489,101.903,134.073,100.174,100.353,94.1148,247.22,119.841,105.182,57.4643,118.154,66.8559,83.5397,99.6477,132.539,98.8932,115.172,66.6336,63.8,130.636,153.078,137.543,115.265,96.4679,187.638,86.4306,153.377,184.049,103.796,100.457,115.909,90.1857,59.8035,94.4794,93.9357,66.0364,30.065,94.5666,626.757,242.324,272.979,76.5485,128.145,186.156
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1184235,10.9359,39.6937,8.39449,12.0738,37.6915,0.0,15.3582,33.4497,45.9564,10.9923,6.614,26.0836,13.627,9.49736,19.5347,4.13766,32.136,10.4464,13.9135,13.2681,39.5921,18.6163,340.593,16.5377,5.45664,134.327,23.4319,6.5097,63.7475,10.295,0.0,40.8476,29.932,20.3565,16.3011,19.8164,63.0361,26.6405,26.03,23.1111,6.42373,29.4817,28.6486,12.2209,5.10351,19.5961,8.57996,14.1966,8.61371,106.876,26.9294,19.2569,3.40671,6.07236,31.7467,22.1878,38.6787,16.791,7.8114,29.0361,17.3688,28.0496,19.058,14.9175,3.63466,10.0467,6.7127,12.4815,84.029,36.5903,78.6331,15.8278,20.8408,37.9983
I_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_214237,6.18783,0.0,1.07266,2.05923,3.12012,0.0,0.0,1.06015,1.03755,0.0,2.10859,1.05156,0.0,1.03642,2.13225,0.0,2.17366,5.24869,1.04544,2.09185,0.0,0.0,1.042,0.0,2.03105,0.0,1.04317,2.08852,8.22503,5.34864,1.06595,1.04784,2.08483,2.08408,0.0,4.08562,0.0,4.1668,3.1387,1.03714,0.0,0.0,0.0,0.0,1.17061,0.0,0.0,2.07677,5.28814,2.08468,0.0,0.0,0.0,4.18658,0.0,0.0,1.02954,2.11261,0.0,1.04736,1.04764,13.6292,3.1464,1.04148,1.04391,0.0,2.02039,3.1768,111.185,2.09668,1.06305,2.06379,1.03631,3.18161
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_758365,2.73986,21.8735,18.7832,11.8312,20.2576,2.80763,19.0242,23.132,15.0203,14.7806,8.96346,8.711,9.14161,10.4305,14.0136,17.1587,26.6942,8.93546,12.5109,11.4721,14.9754,13.1154,200.197,16.568,24.2754,15.3941,21.3257,0.0,62.4922,15.8815,10.8911,13.1687,13.4289,7.93961,19.0348,12.1131,9.71822,24.9009,10.9073,6.17417,13.1973,3.90907,10.5099,10.4304,19.8826,9.40395,7.35382,11.3552,8.93853,13.2984,6.77735,18.6863,21.0474,13.7831,18.2947,25.4406,10.6725,17.2344,13.1337,14.6822,17.9411,14.03,4.15167,10.9503,16.6949,2.73451,2.07419,2.68946,80.111,18.8325,28.6294,6.89086,13.4992,19.8008
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_665338,37.9138,140.465,162.477,33.1002,132.328,55.4318,203.447,134.286,111.738,101.259,96.8245,99.4815,86.952,71.5604,38.545,99.5003,98.9537,68.7162,115.956,75.4678,128.992,119.168,1321.85,131.678,89.1017,128.371,146.483,63.7805,348.405,131.945,37.4112,74.3401,114.067,73.4337,124.171,91.2666,89.2969,117.477,78.6071,66.1558,137.871,22.1942,80.2382,100.265,181.67,89.0657,88.4792,52.3167,52.5884,84.25,169.898,157.265,98.9487,95.2789,140.275,171.626,106.665,127.583,106.609,130.455,104.946,120.117,56.5249,40.1827,86.2497,49.3844,17.3972,73.6269,550.546,179.253,182.548,42.1316,129.929,185.69
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_731856,2.52182,2.23984,6.88993,0.0,8.35667,0.0,3.28321,4.0135,0.53786,0.0,2.34361,8.35614,1.16575,1.59934,0.0,1.30073,1.27113,2.10155,1.02413,0.0,0.0,8.92162,0.570088,1.54498,0.535913,5.43876,0.0,0.538519,11.3777,3.53299,0.0,0.0,0.0,0.0,1.13485,3.7754,0.0,0.0,8.43388,0.0,2.17147,0.0,0.0,4.50498,0.0,0.0,0.0,0.0,4.17926,3.79899,4.87982,5.52094,7.73977,2.12797,0.0,0.0,1.10522,1.15428,2.51501,0.0,9.63249,5.37572,1.05722,0.0,3.13375,0.0,0.00310679,0.0,9.41056,0.0,1.12826,1.82931,0.0,0.0
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_769290,0.0,1.02233,59.029,3.056,4.64801,0.0,12.6762,0.0,0.0,0.0,7.72418e-05,0.0,0.0,1.17181,9.81606e-08,1.65104,0.0,4.80168,0.0,0.0,0.0,5.07792,0.0031281,1.01717,0.0,0.0,1.13769,2.15488,11.9761,0.0,0.0,0.0,0.0,74.889,0.0,0.0,0.0,5.28503,5.4642,0.0,0.0,0.0,3.12036,0.0,4.76694e-06,3.26142e-08,17.6652,0.0,2.88727,0.0,0.0,0.0,2.12841,0.000335321,0.0,0.0,5.31716,0.0,4.15188,2.0569,4.15816,1.13595,0.0,0.0,4.47566,2.1332,2.06496,36.1869,13.1068,8.29035,3.05249e-08,0.0,0.0,85.3001
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_879058,16.5908,25.4715,24.4482,2.54718,15.936,18.4642,32.1375,27.6305,28.7028,18.2974,16.9067,35.1263,43.6891,10.3517,12.1024,29.0561,31.3791,11.0729,26.8187,12.4169,38.1925,28.0028,300.48,21.7376,42.6724,48.7957,50.2193,5.99109,71.7611,24.2807,0.0,26.8497,23.1004,29.7097,25.3431,18.3313,26.1435,20.9577,20.5731,32.0164,42.3598,24.1816,24.8455,19.7714,47.2752,32.1942,26.3564,22.3221,8.64628,43.5382,23.0574,17.8272,20.3039,12.1188,23.4073,16.9743,39.2855,41.7581,18.8787,23.9516,16.8582,19.3483,6.77329,13.7346,13.6705,9.87011,3.84212,18.741,108.585,65.2113,82.6542,18.0417,32.3632,40.0292
I_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_715298,5.18152,2.14462,64.7557,1.04244,0.0,0.0,1.02795,4.40106,1.0534,0.0,0.0,1.04337,0.0,0.0,4.21937,1.04534,0.0,1.0404,1.12242,1.04956,2.09703,3.12708,0.0,0.0,0.0,24.049,2.12812,0.0,0.0,10.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.60295,0.0,1.03392,3.09391,0.0,2.10084,1.07076,0.0,1.02625,0.0,0.0,4.71737,0.0,0.0,3.2442,0.0,2.11269,0.0,0.0,0.0,0.0,1.06645,0.0,3.14417,2.08377,0.0,0.0,0.0,0.0,0.0,2.17692,16.8762,2.0678,0.0,0.0,0.0,4.26359
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1786201,12.64,2.98962,3.39586,0.0,9.57527,3.53542,5.97026,19.4632,10.0211,4.53135,14.4488,0.0,16.5416,0.0,0.0,11.7835,23.0514,2.35522,12.5826,0.0,0.0,10.7739,93.5161,0.0,0.0,0.0,6.02334,0.0,20.5949,11.1538,0.0,5.84978,0.0,15.5352,0.0,5.58184,15.1996,15.1934,19.7056,0.0,0.0,4.88306,0.0,0.0,6.42928,0.0,0.0,3.07274,11.5962,2.42388,11.2559,13.3544,2.92275,5.34313,2.86719,7.76783,9.36226,14.2331,0.0,2.71669,11.9549,8.39957,3.53562,0.0,0.0,2.88336,0.0,6.98221,34.1939,16.4436,0.0,9.40725,0.0,12.4817
I_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1133817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16368,1.06962,0.0,0.0,0.0,1.06555,2.11862,0.0,0.0,0.0,1.05239,0.0,1.03824,0.0,0.0,0.0,0.0,0.0,0.0,2.07639,0.0,0.0,2.11462,0.0,0.0,0.0,0.0,0.0,1.0435,0.0,1.05188,0.0,0.0,0.0,2.14371,0.0,1.02331,1.02957,0.0,0.0,0.0,0.0,2.08061,0.0,0.0,0.0,0.0,0.0,3.07225,0.0,0.0,1.05819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.2033,1.04371,2.05086,1.03365,0.0,1.08342
DM_I_48H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_460180,26.6618,49.526,76.3008,14.8559,52.0534,31.6194,89.4665,66.664,71.2894,39.4856,57.7048,66.2134,32.5744,28.9857,13.943,57.0837,66.3103,29.799,68.2186,16.986,57.6329,69.5665,528.808,54.7994,42.1993,74.4285,69.0549,19.1096,172.884,52.6435,14.1588,37.5791,32.1579,44.5991,35.4859,26.8986,86.9567,65.4595,36.2333,37.9797,42.2879,41.8801,33.2734,33.2947,63.8739,19.9914,39.0813,22.3214,31.808,42.8772,78.4197,46.0461,26.6254,27.7141,19.1525,66.9911,43.9372,53.1965,28.267,58.4936,38.1396,47.6275,22.1222,33.8738,51.6712,15.3538,11.0186,32.8659,229.766,83.867,96.6396,27.6257,67.2857,81.0678
NI_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_1660763,11.2785,0.0,6.08004,14.9821,8.07846,13.7448,17.892,9.88734,6.56647,12.0804,0.0,6.22735,17.9724,3.19516,0.0,0.0,9.34955,3.40091,13.9692,14.0799,11.6498,5.68043,24.9653,6.82385,50.5157,23.5131,4.1351,0.0,31.5916,4.39246,1.28437,11.8253,10.6321,0.0,12.0158,8.43271,24.8654,5.91278,5.42574,0.961032,0.0,14.6678,4.33074,0.0,0.0,19.7399,0.0,0.0,3.36775,4.26256,13.1374,5.34266,0.000100404,10.7437,0.654435,5.60552,19.0747,6.2202,0.0,10.6268,0.00540217,0.0,12.1871,4.60764,19.4168,2.00756,2.08041,10.7385,45.5312,17.717,0.0,3.35628,0.0,25.8574
DM_I_48H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_790775,12.7837,10.2432,11.5909,2.6007,20.09,13.73,24.1319,17.0563,12.6164,8.5842,8.6941,11.3076,7.81385,7.55889,10.0286,12.7322,15.5155,7.6424,16.6637,16.7406,15.6717,17.8149,130.354,5.07913,13.9549,16.2055,19.7002,7.52211,39.3542,8.48901,4.8666,7.31749,4.86951,6.91985,12.7033,7.17997,47.0506,12.9506,11.9672,7.87633,10.2476,37.8152,5.00708,16.0476,27.032,13.5248,8.35588,7.64795,11.6522,5.04809,16.5409,19.7095,23.6794,1.25601,8.91368,15.0356,12.3316,11.1194,3.66506,11.3328,21.2999,11.1952,5.08923,13.1798,7.50153,6.44638,2.55208,8.62303,65.3095,18.0981,29.1955,6.8188,9.74303,12.7493
NI_6H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1241548,0.0,1.04378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03808,0.0,1.06331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0935,0.0,0.0,0.0,0.0,1.14213,2.0775,0.0,0.0,0.0,0.0
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1171143,46.2742,87.1222,115.771,39.082,109.617,35.8154,138.844,126.664,102.171,58.3465,62.3258,58.5631,68.1051,36.8675,56.2214,72.1745,88.4315,59.0458,93.8615,64.4022,137.795,101.293,1106.92,60.7034,47.837,97.2877,102.1,64.7956,280.192,76.5306,25.5327,78.656,79.9112,97.2631,96.2883,65.3254,259.001,102.371,61.0101,63.325,71.0145,44.1967,74.5079,49.2091,98.6695,62.1255,49.0251,40.2816,35.7878,76.8893,60.2133,111.232,80.2449,53.0489,71.3796,91.8497,97.4089,82.7178,79.5649,87.9564,68.5826,88.4649,39.2608,48.7802,57.8263,39.9804,10.3672,71.2848,376.889,174.411,186.324,54.9719,97.668,145.792
NI_6H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_657049,23.9737,49.8571,51.423,20.2845,56.4827,50.7515,78.9364,49.076,28.2355,34.6182,39.4756,29.7366,31.2863,12.7752,30.3166,31.3213,44.0782,23.5665,40.2996,39.6231,55.338,33.2822,471.201,38.9481,41.504,52.9387,51.4307,19.0829,128.191,56.6598,18.2025,30.7897,46.3723,34.6404,31.1996,33.9186,98.8769,34.8848,35.7007,23.9281,30.8569,20.5395,27.2157,29.8689,53.3909,32.0511,25.4737,13.5895,16.905,42.8897,57.5261,36.4402,32.3379,27.9492,27.2896,43.2882,40.6555,51.9816,27.82,40.0724,30.8095,46.5321,15.4808,25.7354,30.6933,21.934,2.07234,33.1766,189.636,58.1512,87.0614,18.4456,62.0618,66.4649
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1317194,7.56017,2.33708,9.2051,0.0,1.16854,0.0,4.25859,3.97934,2.73178,4.43122,18.6774,4.41295,0.0,0.0,2.91065,2.11461,0.0,4.57925,0.0,6.03977,3.27866,2.2487,4.38115,0.0,1.02636,0.0,7.12837,4.37665,7.27166,3.61908,6.30007,0.0,0.0,2.19735,0.0,3.21069,0.0,8.54008,0.0,3.64495,0.0,3.17657,5.4161,0.0,0.0,14.0893,0.0,0.0,9.03305,2.19325,0.0,0.0,1.30649,11.7157,0.0,1.09646,1.06224,1.03656,7.50731,4.79969,10.8892,5.17692,4.21416,2.18411,0.0,2.07254,1.05198,0.0,9.0075,2.15161,1.04107,0.0,1.13508,3.29067
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_780268,32.1031,67.7004,93.4966,14.1502,68.686,44.5481,70.2613,69.864,49.8575,39.0838,54.1839,41.6949,58.9748,36.7314,54.4318,16.7297,59.2336,50.195,44.7887,34.1373,107.424,46.9292,653.45,64.1013,18.4738,120.523,61.4499,20.4644,172.881,24.0317,21.806,43.2202,39.2384,32.0843,57.0683,24.5338,121.992,42.5827,73.998,24.3036,66.2436,35.9584,32.5706,60.7863,90.0394,38.347,49.4833,14.6035,34.9654,89.5718,63.0126,64.6799,45.6248,15.6293,35.6902,97.1024,71.0533,69.4713,38.3887,66.4477,59.4578,73.7262,22.3424,24.5694,48.4327,24.8343,4.03173,36.4047,224.456,94.2355,142.627,34.8394,43.8879,66.0093
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1358919,3.14653,0.0,0.0,1.43518,11.7209,0.0,4.15763,7.17242,0.0,0.0,0.0,0.0,2.10113,3.11454,0.0,0.0,11.8357,0.0,0.0,4.68041,31.5136,8.33889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5547,4.11393,2.19487,3.19745,14.8031,1.16193,6.36522,0.0,5.68578,0.0,0.0,0.0,0.0,1.05042,0.0,0.0,0.0,0.0,1.14128,3.24496,19.7436,2.15536,26.0378,5.17137,0.0,0.789009,0.0,0.0,0.0,3.15549,2.08188,4.23683,0.0,1.02654,2.99627,10.709,5.06265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3066
NI_3H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_6632,26.8353,86.7781,116.295,37.26,46.2785,94.0553,85.8556,113.151,76.6167,66.6436,85.5366,67.2034,69.7031,28.1505,35.3182,61.1571,87.6367,46.1233,56.8129,85.2586,103.744,82.9781,804.367,77.3448,123.007,114.877,74.1952,37.902,298.203,63.7453,27.4756,46.4244,42.2254,62.4265,65.1495,51.9999,125.118,69.0173,54.3647,40.1181,56.5891,27.7729,50.8897,62.6622,113.298,57.2748,59.1758,47.7518,29.0754,127.846,74.6636,36.6163,53.249,52.5527,64.4129,75.037,88.8234,81.901,42.3749,104.359,101.893,89.1595,13.8843,51.3106,83.0988,52.037,16.4121,54.3582,389.44,85.9347,191.522,50.5558,83.9966,97.5187
I_6H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_653517,7.92665,24.2204,35.1587,0.0,23.4529,6.76422,18.2819,35.5909,4.8852,15.3523,13.5159,9.01777,20.2298,14.5075,9.06584,19.6293,28.6227,21.1811,26.3259,11.9056,18.5116,3.83731,206.163,24.4549,43.4582,17.3126,12.1903,1.6744,63.0384,19.5499,3.69997,10.7655,11.5425,17.0785,9.71052,13.0995,46.2759,10.7475,21.0014,8.12587,6.05833,3.35244,10.0416,14.3537,13.3433,4.47995,25.3597,5.75519,9.05107,4.24325,11.6179,25.9974,19.8739,17.6348,4.33096,38.941,11.7768,19.1461,13.0425,15.2691,14.9663,22.114,3.53843,10.3529,10.9922,9.62183,8.88734,9.42005,68.4424,24.1824,31.5387,4.38589,13.1297,25.7919
I_6H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_1302837,2.07261,5.89876,1.13139,1.30305,2.24112,0.0,0.0,1.17509,4.21359,0.0,0.0,0.0,2.10113,0.0,4.37196,0.0,2.31525,0.0,0.0,0.0,0.0,0.0,5.16204,0.0,0.0,2.29038,3.14434,0.0,14.7107,1.10698,0.0,3.08478,0.0,0.0,0.0,0.0,0.0,2.16744,1.21795,1.03392,2.23225,0.0,0.0,1.07076,8.14236,0.0,1.04817,0.0,2.30323,5.22579,1.07768,0.0,0.0,1.0303,0.0,1.14162,0.0,1.02368,4.20185,4.15603,1.13677,7.2932,0.0,0.0,0.0,1.03527,0.0,0.0,2.16399,2.0678,2.11023,1.0398,1.05107,3.34941
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1575261,0.0,2.08383,6.46886,2.16516,0.0,0.0,4.15116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06555,1.05931,3.18248,1.0468,2.09134,1.05239,1.03522,0.0,0.0,0.111527,0.0,9.97695,2.09284,2.07343,1.0382,6.3352,1.06108,2.11462,0.0,1.03573,3.05574,0.0,2.27553,7.30449,1.61292,0.0,1.05224,0.0,1.07432,9.6467,0.0,0.0,1.02957,0.0,16.6215,3.15783,1.06365,0.0,0.0,2.10212,0.0,1.04393,0.0,0.0,2.1095,0.0,1.04776,7.668,1.01981,2.17428,0.0,0.0,0.0,0.0,2.34245,3.13114,1.02543,0.0,0.0,0.0
I_9H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1155347,0.0,3.11285,0.0,3.23538,4.6227,0.0,3.15735,1.18874,4.2631,0.0,0.0,0.0,0.00248796,11.5216,1.06506,3.32535,4.06187,26.2337,0.0,0.0,19.5965,4.97596,1.04108,1.03008,0.0,1.07554,1.04861,0.0,7.2512,3.14302,1.04722,0.0,0.0,0.0,0.0,4.18678,0.0,0.0,1.08081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.21938,4.79609,20.6639,0.0,46.6921,0.0,1.04143,0.0,0.0,1.03701,8.34632,0.0,3.39091,2.03962,0.0,3.38007,0.0,0.0,0.0,21.1157,17.1733,4.12538,0.0,0.0,3.17083
I_6H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_1237900,6.07582,3.87444,12.7557,2.86726,25.3179,4.72042e-08,2.15961,8.72842,1.31841,0.0,5.64126,3.13045,0.0,0.0,3.80734,5.34326,6.04819,0.0,1.04567,3.19831,2.29199,2.04671,3.12324,0.0,0.0,9.67986,8.3339,5.91215,7.23985,10.6877,13.195,0.0,1.3831,0.0,0.0,11.2202,0.0,8.30902,5.52118,1.05188,5.23761,0.0,0.0,0.0,0.0,4.09325,2.47803,0.00983163,10.6833,0.0,0.0,6.17488,4.11889,12.4335,0.0,1.85789,2.053,0.0,1.20633,3.63058,0.0,1.24426,1.01981,7.80677,0.0,3.06415,0.0,3.45675,34.5513,13.3429,0.0,1.02616,3.16074,7.30989
