target_id,LB_I_3H_4,LB_NI_3H_3,DM_NI_24H_1,LB_NO_0H_2,DM_I_24H_1,LB_NI_24H_1,LB_I_3H_5,LB_NI_3H_2,LB_I_9H_1,LB_I_6H_1,LB_I_48H_1,LB_NO_0H_3,LB_NI_48H_4,LB_NI_24H_2,LB_I_6H_2,LB_I_24H_4,LB_I_9H_2,DM_NI_48H_5,LB_NI_3H_1,DM_I_48H_5,LB_NI_9H_5,LB_NI_6H_5,DM_I_24H_3,DM_NI_24H_3,LB_I_48H_2,LB_NI_48H_5,LB_NI_24H_3,DM_NI_48H_4,LB_I_24H_5,LB_I_6H_3,LB_I_9H_3,LB_NI_9H_4,LB_NI_6H_4,DM_I_48H_4,LB_NO_0H_1,DM_I_24H_2,LB_I_48H_3,DM_NI_24H_2,LB_NI_24H_4,LB_NI_48H_2,LB_I_48H_4,DM_NI_24H_5,DM_I_24H_5,LB_NI_9H_3,LB_NI_6H_3,DM_NI_48H_3,LB_I_6H_4,LB_I_24H_2,LB_I_9H_4,LB_NI_24H_5,LB_NI_48H_3,DM_NI_24H_4,LB_I_48H_5,DM_I_24H_4,DM_I_48H_2,LB_I_3H_1,LB_NI_9H_2,LB_NI_6H_2,LB_I_24H_3,LB_I_6H_5,LB_I_9H_5,DM_NI_48H_2,LB_NO_0H_4,LB_NI_3H_5,DM_NI_48H_1,LB_NI_6H_1,LB_NI_9H_1,DM_I_48H_1,LB_I_3H_2,LB_NI_48H_1,LB_NO_0H_5,LB_I_24H_1,LB_NI_3H_4,LB_I_3H_3
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_366412,0.0,1.0,1.0,0.0,0.0,4.00427,2.0,1.50983,6.01146,1.02616,5.0,2.0,2.0,0.0,1.0,2.00396,0.0,0.00978239,0.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,1.00358,0.0,1.00143,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.49562,1.0,0.0,0.0,0.0,0.0,2.00756,1.0,1.0,1.0,2.66146,2.0,3.75,0.0,1.24834,0.0,0.0,0.0,2.00403,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DM_I_48H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_1094504,1.05764,1.0,0.0,0.0,0.0,1.20128,1.03138,1.0,1.00191,0.0,1.00791,1.01293,0.0,0.00981347,0.0,0.0,0.0,2.0,0.0,1.00431,0.0,0.0,1.01218,1.51158,0.0,1.0,3.0,0.0,0.253263,0.0,0.0858699,3.15373,0.0,0.0,0.0,0.0,0.0,0.514215,0.417536,0.0,0.0,0.0,1.0,0.0,1.98615,0.0,0.0,0.0,1.0,0.0,1.11077,0.0,0.0,0.0,0.0,0.0,0.490572,0.0,1.00221,0.0,1.14286,0.0,0.0,0.0,0.0,0.0,3.02629,0.0,0.0,2.0,0.0,1.00334,0.0,0.0
I_9H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1097816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00836,0.0,0.0,0.0,0.0,0.0,1.01018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06093,0.0,1.02888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0
I_6H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_791056,0.0,0.54784,0.0,4.33514,4.0743,4.0338,1.01261,1.02309,1.00836,1.02887,6.08233,3.06106,0.0,2.02713,2.02036,3.04882,0.0,0.0,2.01811,0.0,1.42981,1.01883,1.0062,3.00558,2.02946,5.08723,5.10079,1.02446,0.0,1.01112,5.08671,11.1063,0.0,0.0,2.55568,1.00864,3.07537,1.00639,2.01295,2.02666,1.00299,0.505076,1.01243,1.0085,0.0,0.0,0.0,0.0,2.02351,1.01201,2.05496,0.0,1.01258,3.0411,1.0263,2.0497,2.00657,0.0,3.05295,0.0,1.01937,2.03521,7.93416,0.0,4.05697,0.0,2.37009,2.04692,0.50652,2.03325,2.05309,3.0282,0.0,1.00782
NI_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1144987,0.0,0.0,0.0,2.01274,0.0,1.0063,0.0,1.01979,1.00836,1.02413,3.14631,1.01779,0.0,2.02713,0.0,1.01627,1.01238,1.02122,3.02233,0.0,2.03832,1.01883,1.0062,1.0,0.0,1.01739,2.18966,0.0,1.01429,0.0,0.0,1.00747,1.01294,0.0,0.0,1.00864,1.02512,0.0,0.503238,0.0,0.0,0.0,2.02487,1.00592,0.0,1.01387,0.0,0.0,0.0,0.0,1.02516,0.0,1.01057,0.0,2.04498,1.02248,1.06599,0.0,0.0,0.0,4.88527,1.0176,4.07167,1.00812,1.01424,0.0,5.07877,2.44657,0.0,2.54975,0.0,1.0094,0.0,0.0
NI_48H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_45346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02887,1.01372,0.0,0.0,0.0,0.0,0.508137,0.0,0.0,0.0,0.0,1.54976,0.0,0.0,0.0,0.0,1.01517,0.0,0.0,0.0,0.0,0.0,1.21188,0.0,0.0,0.0,0.0,0.512562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1243238,0.0,0.0,0.0,0.0,1.52786,2.01937,0.0,0.0,0.0,0.0,1.01372,1.02035,0.0,1.01357,1.01018,0.0,0.0,0.0,1.00906,0.0,0.0,0.0,1.0062,0.0,0.0,0.0,0.0,1.02446,0.0,0.0,1.01734,1.00966,0.0,0.0,2.03781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00328,0.0,0.0,1.01594,1.01937,0.0,0.0,0.0,0.0,1.0144,0.0,1.01956,0.0,0.0,0.0,2.0188,0.0,1.00782
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1123424,0.0,0.0,0.0,2.01274,1.01857,1.00845,0.0,0.0,0.0,0.0,0.0,3.06106,0.0,0.0,0.0,0.0,1.01238,0.0,0.0,5.47193,0.0,1.01883,0.0,1.00186,0.0,2.03489,1.01926,2.04891,0.0,0.0,1.01734,6.92005,1.01294,1.00802,1.02227,0.0,1.02512,0.0,0.0,1.01333,0.0,0.0,2.02487,1.0085,0.0,0.0,0.0,0.335859,2.02351,0.0,2.05496,1.02969,0.0,1.0137,0.0,3.07455,0.0,0.0,0.0,0.0,2.03874,0.0,2.03763,0.0,0.0,0.0,1.01575,0.0,0.0,1.0199,0.0,1.0094,1.01108,0.0
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_872015,0.0,0.0,0.0,1.00455,0.0,2.30011,0.0,1.01979,0.0,0.0,1.01098,0.0,0.0,0.0,0.0,0.0,1.00985,0.0,1.00744,0.0,1.01768,0.0,0.0,1.0,2.02466,1.0699,1.01493,0.0,0.0,0.0,1.01734,2.01238,0.414088,1.00447,1.01351,0.0,0.0,0.0,1.00648,0.0,0.0,0.0,2.02487,0.0,0.0,0.0,0.0,0.0,1.0094,2.02012,0.0,0.0,1.00897,0.0,0.0,0.0,0.0,1.01545,0.0,0.0,0.0,0.0,2.03167,0.0,0.0,0.0,2.02261,1.01715,0.0,0.0,1.02308,1.00854,0.0,0.0
I_9H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1301302,0.0,0.0,0.0,1.00637,1.01857,1.046,2.02522,1.02309,2.01673,1.02887,3.04116,2.0407,0.0,1.01357,3.03053,0.0,0.0,1.01336,1.00744,0.0183856,0.0,2.03766,1.0062,0.0,0.0,1.01517,2.22016,2.04891,2.18811,0.0,2.03468,5.04831,0.0,1.00802,2.03827,0.0,2.05025,0.0,2.01295,0.0,1.00299,0.0,0.0,0.0,0.0,0.0,0.0,1.00758,0.0,0.0,2.05496,0.0,0.0,1.0137,0.0,0.0,0.0,0.0,1.01765,0.0,1.01937,2.03521,2.03763,2.01624,0.0,0.0,0.0,1.02346,0.0,1.0199,3.24172,1.0094,1.34425,1.00782
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_387291,0.0,1.00437,0.0,0.0,0.0,1.0063,1.01261,0.0,0.0,0.0,1.01372,0.0,0.0,0.0,1.01018,1.01627,0.0,1.01336,1.00744,0.0,0.0,0.0,0.0,0.0,1.01473,0.0,3.05355,0.0,0.0,1.01112,0.0,3.02898,0.0,0.0,2.03827,0.0,0.0,0.0,0.0,1.01333,1.00299,0.0,0.0,0.0,0.0,0.0,1.02158,0.0,0.0,0.0,1.02748,0.0,0.0,2.0274,0.0,0.0,2.00657,1.01829,1.01765,0.0,1.01937,1.0176,2.30204,1.00812,0.0,0.0,0.0,1.02346,0.0,1.0199,0.0,0.0,0.0,1.00782
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_959023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02016,0.0,0.0,0.0,0.0,0.0,0.0,1.00802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02158,0.0,0.0,1.01201,0.0,1.02969,0.0,0.0,0.0,0.0,0.0,0.0,1.01765,0.0,0.0,0.0,1.02011,0.0,0.0,0.0,0.0,0.0,0.0,1.01662,2.05309,1.0094,0.0,0.0
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1199979,0.0,2.0,0.0,1.00293,2.01717,2.00516,3.02018,1.33938,3.01176,0.0,0.0,1.01344,1.01371,4.02182,2.00326,3.02031,4.03939,0.0,3.01617,0.0,2.02375,1.00739,1.0,1.0,2.01578,3.01674,12.0921,0.0,0.0,0.0,3.02967,5.85444,0.0,2.00273,1.00808,1.00418,1.01324,0.0,2.0,2.01242,1.00299,0.373349,0.0,0.0,0.0,0.0,2.01987,0.0,0.0,1.00466,2.01901,3.05607,2.01246,1.00952,0.0,1.01327,1.00328,0.0,5.02276,3.0082,2.01962,1.00651,6.04722,0.0,0.0,0.0,1.00359,2.00805,0.0,0.0,2.02477,3.00898,0.0,2.0497
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1022721,0.0,0.0,0.0,1.03261,0.0,1.00107,1.04137,0.0,0.0,0.0,1.00791,0.0,0.0,1.0,1.0,1.00198,1.0,0.0,0.0,0.0,2.28179e-08,2.0,1.52287,1.00654,0.0,1.0,3.6,0.0,3.05116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.05003,0.0,2.0,0.0,0.0,0.501156,1.00179,0.0,0.0,1.00398,0.0,0.0,1.00221,0.0,0.0,1.2785,1.00515,0.0,0.0,0.0,1.00876,0.0,0.0,1.0,1.0,1.00334,0.0,0.0
I_9H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1402828,1.02431,0.0,1.01648,3.01912,2.03715,2.0815,0.0,0.0,2.01673,0.0,1.01372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01811,0.0,1.02035,1.01883,0.0,2.00372,0.0,2.11641,5.20944,0.0,0.0,2.02224,0.0,3.10778,0.0,2.01603,0.0,1.00864,1.19598,1.00639,1.00648,1.01333,0.0,0.0,1.01243,2.01699,0.0,0.0,0.0,1.00758,4.04702,2.02402,1.02748,1.02969,1.01258,0.0,0.0,0.0,1.00328,0.0,0.0,1.01594,0.0,1.3568,0.0,0.0,0.0,0.0,0.0,2.04692,0.0,1.53122,0.0,3.0282,0.0,1.00782
NI_9H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_752647,0.0,0.0,0.0,1.25797,0.0,1.01185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09439,0.0,2.03766,0.0,0.0,0.0,0.0,1.02016,0.0,0.0,1.01112,0.0,2.01932,0.0,0.0,0.0,0.0,0.0,0.0,1.00648,0.0,0.0,0.0,0.506217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05938,0.0,0.0,1.0263,0.0,0.0,2.03659,0.0,0.0,2.03874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I_6H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_210752,0.0,0.0,1.01648,1.02839,0.0,0.0,0.0,0.0,0.0,1.02887,2.02744,0.0,0.0,1.03636,1.34762,1.04377,0.0,0.0,1.00906,2.27835,0.0,0.0,0.0,1.00186,1.01473,2.03489,1.22484,1.02446,1.06027,0.0,2.03468,3.02898,0.0,0.0,3.05672,0.0,0.0,1.00639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02351,0.0,0.0,0.0,2.02516,0.0,0.0,0.0,0.0,0.0,1.03655,0.0,2.03874,1.0176,3.06614,0.0,0.0,0.0,0.0,2.04692,0.0,2.03325,0.0,0.0,0.0,0.0
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_193515,1.05764,0.0,0.0,2.01604,2.0,1.00107,2.08274,2.0,1.00191,1.0,2.01061,2.02586,0.0,1.0,2.0,2.00396,0.0,1.0,6.93267,1.00431,1.0,1.0,1.01218,2.01309,1.0023,4.0,8.0,1.0,0.0,0.0,2.02507,3.00236,1.0,1.00143,2.0,0.0,0.0,1.00714,0.0,1.0,0.0,0.0,1.0,2.0,2.02036,2.0,0.0,0.0,5.0,1.0,1.0,0.0,2.00358,1.00394,0.0,1.0,0.0,4.06523,1.00221,1.0,3.0,1.0,6.03088,0.0,0.0,1.0312,4.03506,1.0,0.0,2.0,1.0,4.01337,0.0,0.0
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_797982,0.0,1.0,1.0,2.0,2.0,3.6,1.0,2.0,2.0,0.0,4.00404,2.18152,1.0,1.0,1.0,2.0,1.0,2.02902,1.00086,0.0,6.01842,2.04192,1.0,1.0,1.0,3.33333,12.1081,0.0,0.0,2.66442,3.00458,6.0,1.03351,2.0,1.1755,0.0,5.0,0.0,2.0,2.0,0.0,0.373349,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,1.00197,0.0,1.05003,1.0,0.0,3.37477,0.0,3.0,0.0,3.7487,1.0,1.0,0.0,5.0,1.0,1.0,0.0,1.0,2.66389,1.0,0.0
NI_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_341433,2.11528,1.0,1.0,1.03261,0.0,1.00107,0.0,1.0,3.00573,0.0,3.02374,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0023,0.0,4.0,1.0,1.01705,0.0,1.01254,3.00236,2.0,0.0,0.0,0.0,2.0,2.01428,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.00231,1.00179,0.0,1.00378,1.00398,2.00487,0.0,0.0,0.0,1.0,2.0,3.01544,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,3.01003,0.0,1.05917
NI_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1033797,1.03847,0.0,0.0,2.0,2.01096,0.0,2.13861,0.0,1.01553,1.0,1.01393,2.0,1.0,3.02325,0.0,3.00594,2.0,3.42857,1.05606,0.0,4.04776,3.0,1.0,0.0,4.00918,0.0,2.0,0.0,3.01522,0.0,4.00766,4.00315,0.0,0.0,4.10697,1.0,0.0,1.00714,4.0,0.0,1.0,0.0,0.0,1.04348,4.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,5.00894,1.0,0.0,0.0,1.00243,0.0,3.00664,1.0,2.0,0.0,1.0006,0.0,1.0,1.0,1.01698,2.0,0.0,1.0,1.03,2.15285,0.0,0.0
I_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_1214159,0.0,0.0,1.0,0.0,1.00548,2.00213,1.0,1.03897,3.00573,0.0,1.00258,0.0,0.0,0.0,0.0,1.00198,0.0,3.0,2.03047,0.0,4.0378,3.10714,0.0,1.0,1.0023,2.0,7.0,2.0,0.0,3.0,1.00191,5.01789,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.00179,2.00787,0.0,2.07682,0.0,0.0,2.00442,0.0,1.0,0.0,4.04923,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.02004,0.0,1.07732
NI_9H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_1039284,0.0,0.0,0.0,1.00637,0.0,2.0169,0.0,0.0,1.00836,0.0,0.0,0.0,0.0,1.01357,2.02036,0.0,1.01238,0.0,3.02717,1.20755,0.0,0.0,1.0062,0.0,0.0,1.01745,3.06048,0.0,1.02089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00648,0.0,0.0,0.0,0.0,0.0,0.0,1.02036,0.0,2.41818,0.0,0.0,0.0,2.05938,1.01258,0.0,0.0,0.0,0.0,0.0,1.01765,1.01594,1.01937,0.0,0.0,0.0,1.1024,0.0,2.03151,1.02346,0.0,0.0,1.02655,0.0,0.0,0.0
I_6H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_663401,0.0,1.00437,0.0,1.00455,2.37285,4.02519,0.0,0.0,1.00836,1.53619,0.0,0.0,1.01755,1.01357,1.00563,1.01627,1.01238,0.0,0.0,0.0,1.52433,1.0164,0.0,1.19991,1.01233,1.01739,1.16103,1.02108,1.00884,0.0,0.0,6.03714,0.437775,2.35544,0.0,0.0,0.0,1.00639,1.00648,1.01333,1.00299,0.0,0.0,0.0,0.0,1.01387,0.0,1.00758,2.30622,0.0,0.0,0.0,0.0,1.0137,0.0,0.0,1.00328,0.0,1.01474,0.0,3.04971,1.0176,2.36867,0.0,0.0,0.0,1.01275,0.0,0.0,0.0,1.02308,1.0094,0.0,0.0
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_879630,0.0,0.0,0.0,0.0,0.0,0.0,0.337536,0.0,1.00836,0.0,1.01372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00906,1.09439,0.0,0.0,0.0,0.0,0.0,1.00759,0.0,0.0,0.0,0.0,0.0,2.01932,1.01294,0.0,0.0,0.144091,0.0,2.01278,0.335492,0.0,0.33433,0.0,0.661985,0.0,1.01127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52055,0.0,0.0,0.0,0.0,0.0,0.0,1.01937,0.0,1.01783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65678
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_674366,0.0,1.00437,0.0,0.0,2.03316,1.0063,1.01261,0.0,3.02509,0.0,4.04903,0.0,2.0351,1.01357,2.01555,0.0,1.01238,1.02122,2.01489,0.0,4.06395,7.13182,0.0,1.0,0.0,3.05217,4.0671,1.02446,0.0,2.01521,0.0,6.04485,2.02587,2.01224,1.01684,0.0,1.02512,0.0,0.0,0.0,3.00897,0.0,0.0,1.00592,1.01127,1.01387,0.0,0.0,1.0171,1.01201,2.05032,1.02969,0.0,1.0137,4.08997,2.04497,0.0,1.01829,3.04422,0.0,0.0,1.0176,0.0,0.0,1.01424,0.0,3.04726,1.01956,1.01304,2.0398,3.07964,2.0188,1.01108,0.0
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1490137,0.0,0.0,1.01648,1.00637,2.03715,2.0126,0.0,0.0,1.00836,0.0,1.15877,0.0,0.0,0.0,2.02036,1.07053,0.0,2.53425,0.0,1.35993,1.35544,1.01883,0.0,0.0,0.0,2.03489,6.75692,0.0,0.0,1.01112,1.01734,3.07593,1.01294,1.00802,0.0,1.00864,0.0,0.0,0.0,1.01333,1.00299,0.0,3.0373,1.0085,1.01127,1.02036,0.0,1.00758,0.0,1.05833,1.02748,3.08907,1.01258,0.0,1.0263,0.0,0.0,1.01829,1.01765,2.03188,3.05811,1.0176,6.22432,1.00812,0.0,1.0144,2.03151,0.0,0.0,4.07961,0.0,2.06503,0.0,1.00782
NI_9H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_801830,0.0,0.0,0.0,0.0,3.05572,0.0,2.02522,0.0,1.00836,0.0,3.04116,0.0,0.0,0.0,0.0,0.216353,0.0,0.0,1.00906,0.0,0.0,2.03766,0.0,0.0,0.0,1.01745,3.33908,0.0,0.0,1.01112,0.0,3.14119,0.0,0.0,1.02227,0.0,1.02512,0.0,0.0,1.01333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01175,1.01201,0.0,0.0,1.01258,0.0,0.0,1.02485,2.00657,0.0,0.0,0.0,2.03874,1.0176,0.0,0.0,0.0,1.0144,1.01575,0.0,0.0,0.338875,1.02655,2.0188,0.0,0.0
NI_48H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_748778,0.0,2.0,0.0,3.0,1.0,4.00427,3.0,3.0,0.0,1.0,3.0,1.00691,2.0,3.01989,1.0,1.00198,1.00712,0.0,5.00499,0.0,3.0,4.0,3.0,5.0,1.0023,2.0,3.0,2.0,1.0,2.01507,3.00574,3.00236,1.0,4.00573,3.0,0.0,1.0,0.0,1.00921,2.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,1.00231,5.0,2.0,2.00756,2.0,7.05034,2.01689,4.0,0.0,4.0,2.0,9.03551,0.0,0.0,1.0,3.00605,1.0,0.0,3.0,2.0,4.0,0.0,2.0
NI_9H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_719627,0.0,0.0,0.0,3.01912,2.03715,1.00845,1.01261,0.0,3.02509,1.02887,1.01372,1.02035,0.0,1.01357,2.02036,1.01627,0.0,0.0,2.01811,0.0,0.0,2.03766,2.0124,2.00372,1.01473,2.03489,2.03851,1.02446,0.0,1.01112,1.01734,3.02898,0.0,2.01603,1.02227,1.00864,1.02512,0.0,0.0,1.01333,1.00299,0.505076,0.0,3.02549,0.0,1.02036,1.02158,2.01515,1.01175,1.01201,0.0,1.02969,1.01258,1.0137,0.0,2.0497,1.00328,0.0,1.01765,1.01594,1.01937,2.03521,2.03763,0.0,1.01424,0.0,2.03151,0.0,0.0,1.0199,1.02655,2.0188,0.0,1.00782
I_9H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_820503,0.0,0.0,1.0,1.03019,0.0,2.00213,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.00198,0.0,0.0,1.00683,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0488,1.00079,0.0,1.00143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.01019,0.0,0.0,0.0,0.0,2.00787,0.0,0.0,0.0,0.0,2.00442,1.0,1.0,1.0,3.08968,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_729416,0.0,0.0,0.0,1.00637,0.0,0.0,0.0,0.0,2.01673,0.0,1.01372,0.0,0.0,0.0,2.02036,0.0,1.01238,0.0,2.01811,0.0,0.0,0.0,0.0,1.00186,0.0,2.03489,1.02016,0.0,1.02089,0.0,0.0,1.00966,0.0,0.0,0.0,1.00864,1.02512,0.0,1.00648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02485,0.0,3.05488,1.01765,1.01594,1.01937,1.0176,4.61066,0.0,0.0,0.0,1.01575,0.0,0.0,0.0,1.02655,1.0094,0.0,0.0
NI_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_2528032,0.0,0.0,0.0,0.0,1.01857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01018,0.0,0.0,0.0,0.0,1.09439,0.0,0.0,0.0,2.00372,1.01473,0.0,1.10354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02969,1.01258,0.0,0.0,0.0,0.0,0.0,0.0,1.01594,0.0,0.0,1.02205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI_48H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1760803,1.02431,1.00437,1.01648,3.01912,1.01857,0.0,0.0,0.0,0.0,0.0,0.0,1.02035,0.0,0.0,0.0,0.0,0.0,1.01336,1.00906,0.0,1.02035,0.0,0.0,0.0,1.01473,0.0,1.02016,0.0,0.0,1.01112,0.0,1.00966,0.0,1.00802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01937,0.0,3.06032,0.0,1.01424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_835353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01372,1.02035,0.0,1.01357,1.01018,0.0,0.0,0.0,0.0,1.09439,0.0,0.0,0.0,1.00186,0.0,1.01745,1.02016,0.0,0.0,0.0,1.01734,1.00966,0.0,1.00802,0.0,1.00864,0.0,0.0,1.00648,0.0,0.0,0.0,0.0,1.0085,0.0,0.0,1.02158,0.0,1.01175,0.0,1.02748,0.0,0.0,2.0274,0.0,0.0,0.0,1.01829,0.0,0.0,0.0,0.0,0.0,0.0,1.01424,0.0,0.0,0.0,0.0,1.01662,0.0,0.0,0.0,1.00782
I_6H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_178374,0.0,1.00437,0.0,1.00637,0.0,3.03556,0.0,0.0,0.0,0.0,1.01372,1.02035,0.0,0.0,0.0,1.52441,1.01238,0.0,1.00906,0.0,2.0407,0.0,1.0062,1.26651,0.0,0.0,0.0,1.02446,0.0,0.0,0.0,1.00966,0.0,0.0,1.01891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337478,0.0,0.0,1.02036,1.02158,1.00758,0.0,1.01201,0.0,0.0,0.0,0.0,0.0,1.02485,0.0,0.0,0.0,0.0,0.0,1.0176,1.02205,0.0,0.0,0.0,1.01575,0.0,0.0,0.0,0.0,2.0188,1.02425,0.0
